****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (cms)     (psu)       (C)    (mg/L)
      0.20     15.00    -45.00     90.00      1.00      0.00     20.70    207.00      2.40      0.01     45.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth      Time   Net-Dil     P-Den    P-Con.     P-Sal    P-Temp  Amb-Curr    CL-Dil
      Step (FluxAvg)       (m)       (m)       (m)       (m)       (s)        ()   (kg/m3)    (mg/L)     (psu)       (C)     (m/s)        ()
       627   116.657     5.528     0.000     4.632    -7.324   178.716   116.657  1024.389   857.216    31.602     9.622     0.020    58.328
       628   116.676     5.539     0.000     4.635    -7.322   178.864   116.676  1024.389   857.073    31.602     9.622     0.020    58.338
       629   116.695     5.550     0.000     4.638    -7.321   179.012   116.695  1024.389   856.934    31.601     9.622     0.020    58.348
       630   116.714     5.560     0.000     4.641    -7.319   179.158   116.714  1024.389   856.799    31.601     9.622     0.020    58.357
       631   116.731     5.570     0.000     4.645    -7.318   179.303   116.731  1024.389   856.667    31.601     9.622     0.020    58.366
       632   116.749     5.581     0.000     4.648    -7.316   179.447   116.749  1024.388   856.539    31.601     9.622     0.020    58.374
       633   116.766     5.591     0.000     4.651    -7.315   179.590   116.766  1024.388   856.415    31.601     9.622     0.020    58.383
       634   116.782     5.601     0.000     4.654    -7.313   179.731   116.782  1024.388   856.294    31.601     9.622     0.020    58.391
       635   116.798     5.610     0.000     4.657    -7.312   179.872   116.798  1024.388   856.176    31.601     9.622     0.020    58.399
       636   116.814     5.620     0.000     4.660    -7.311   180.011   116.814  1024.388   856.061    31.601     9.622     0.020    58.407
       637   116.829     5.629     0.000     4.663    -7.309   180.149   116.829  1024.388   855.949    31.601     9.622     0.020    58.415
       638   116.844     5.638     0.000     4.666    -7.308   180.287   116.844  1024.388   855.841    31.601     9.622     0.020    58.422
       639   116.859     5.647     0.000     4.668    -7.307   180.423   116.859  1024.388   855.735    31.601     9.622     0.020    58.429
       640   116.873     5.656     0.000     4.671    -7.306   180.558   116.873  1024.388   855.632    31.601     9.622     0.020    58.436
       641   116.886     5.665     0.000     4.674    -7.304   180.693   116.886  1024.388   855.532    31.601     9.622     0.020    58.443
       642   116.900     5.673     0.000     4.677    -7.303   180.826   116.900  1024.388   855.435    31.601     9.622     0.020    58.450
       643   116.913     5.682     0.000     4.680    -7.302   180.959   116.913  1024.388   855.340    31.601     9.622     0.020    58.456
       644   116.925     5.690     0.000     4.683    -7.301   181.091   116.925  1024.388   855.248    31.601     9.622     0.020    58.463
       645   116.937     5.698     0.000     4.686    -7.300   181.222   116.937  1024.388   855.158    31.601     9.622     0.020    58.469
       646   116.949     5.706     0.000     4.688    -7.299   181.352   116.949  1024.388   855.071    31.601     9.622     0.020    58.475
       647   116.961     5.714     0.000     4.691    -7.298   181.481   116.961  1024.388   854.986    31.601     9.622     0.020    58.480
       648   116.972     5.721     0.000     4.694    -7.297   181.610   116.972  1024.388   854.904    31.601     9.622     0.020    58.486
       649   116.983     5.729     0.000     4.697    -7.296   181.737   116.983  1024.388   854.824    31.601     9.622     0.020    58.492
       650   116.994     5.736     0.000     4.699    -7.295   181.864   116.994  1024.388   854.746    31.601     9.622     0.020    58.497
       651   117.004     5.743     0.000     4.702    -7.294   181.991   117.004  1024.388   854.670    31.601     9.622     0.020    58.502
       652   117.014     5.750     0.000     4.705    -7.293   182.117   117.014  1024.388   854.597    31.601     9.622     0.020    58.507
       653   117.024     5.757     0.000     4.707    -7.293   182.242   117.024  1024.388   854.526    31.601     9.622     0.020    58.512
       654   117.033     5.763     0.000     4.710    -7.292   182.366   117.033  1024.388   854.456    31.601     9.622     0.020    58.517
       655   117.043     5.770     0.000     4.713    -7.291   182.490   117.043  1024.388   854.389    31.601     9.622     0.020    58.521
       656   117.052     5.776     0.000     4.715    -7.290   182.613   117.052  1024.388   854.324    31.601     9.622     0.020    58.526
       657   117.060     5.782     0.000     4.718    -7.290   182.735   117.060  1024.388   854.261    31.601     9.622     0.020    58.530
       658   117.069     5.788     0.000     4.721    -7.289   182.857   117.069  1024.388   854.199    31.601     9.622     0.020    58.534
       659   117.077     5.794     0.000     4.723    -7.288   182.979   117.077  1024.388   854.140    31.601     9.622     0.020    58.538
       660   117.085     5.800     0.000     4.726    -7.287   183.100   117.085  1024.388   854.083    31.601     9.622     0.020    58.542
       661   117.092     5.805     0.000     4.728    -7.287   183.220   117.092  1024.388   854.027    31.601     9.622     0.020    58.546
       662   117.100     5.811     0.000     4.731    -7.286   183.340   117.100  1024.388   853.973    31.601     9.622     0.020    58.550
       663   117.107     5.816     0.000     4.734    -7.286   183.460   117.107  1024.388   853.921    31.601     9.622     0.020    58.553
       664   117.114     5.821     0.000     4.736    -7.285   183.579   117.114  1024.388   853.870    31.601     9.622     0.020    58.557
       665   117.120     5.826     0.000     4.739    -7.284   183.697   117.120  1024.388   853.822    31.601     9.622     0.020    58.560
       666   117.127     5.831     0.000     4.741    -7.284   183.815   117.127  1024.388   853.775    31.601     9.622     0.020    58.563
       667   117.133     5.835     0.000     4.744    -7.283   183.933   117.133  1024.388   853.730    31.601     9.622     0.020    58.567
       668   117.139     5.840     0.000     4.746    -7.283   184.050   117.139  1024.388   853.686    31.601     9.622     0.020    58.570
       669   117.145     5.844     0.000     4.749    -7.282   184.167   117.145  1024.388   853.644    31.601     9.622     0.020    58.572
       670   117.150     5.848     0.000     4.751    -7.282   184.283   117.150  1024.388   853.604    31.601     9.622     0.020    58.575
       671   117.156     5.852     0.000     4.754    -7.282   184.400   117.156  1024.388   853.565    31.601     9.622     0.020    58.578
       672   117.161     5.856     0.000     4.756    -7.281   184.515   117.161  1024.388   853.528    31.601     9.622     0.020    58.580
       673   117.166     5.860     0.000     4.759    -7.281   184.631   117.166  1024.388   853.492    31.601     9.622     0.020    58.583
       674   117.170     5.863     0.000     4.761    -7.280   184.746   117.170  1024.388   853.458    31.601     9.622     0.020    58.585
       675   117.175     5.867     0.000     4.764    -7.280   184.861   117.175  1024.388   853.425    31.601     9.622     0.020    58.587
       676   117.179     5.870     0.000     4.766    -7.280   184.975   117.179  1024.388   853.394    31.601     9.622     0.020    58.590
       677   117.183     5.873     0.000     4.768    -7.279   185.090   117.183  1024.388   853.364    31.601     9.622     0.020    58.592
       678   117.187     5.876     0.000     4.771    -7.279   185.204   117.187  1024.388   853.336    31.601     9.622     0.020    58.594
       679   117.191     5.879     0.000     4.773    -7.279   185.318   117.191  1024.388   853.310    31.601     9.622     0.020    58.595
       680   117.194     5.881     0.000     4.776    -7.278   185.431   117.194  1024.388   853.284    31.601     9.622     0.020    58.597
       681   117.198     5.884     0.000     4.778    -7.278   185.545   117.198  1024.388   853.260    31.601     9.622     0.020    58.599
       682   117.201     5.886     0.000     4.781    -7.278   185.658   117.201  1024.388   853.238    31.601     9.622     0.020    58.600
       683   117.203     5.888     0.000     4.783    -7.278   185.771   117.203  1024.388   853.217    31.601     9.622     0.020    58.602
       684   117.206     5.890     0.000     4.785    -7.278   185.883   117.206  1024.388   853.197    31.601     9.622     0.020    58.603
       685   117.209     5.892     0.000     4.788    -7.277   185.996   117.209  1024.388   853.179    31.601     9.622     0.020    58.604
       686   117.211     5.894     0.000     4.790    -7.277   186.109   117.211  1024.388   853.162    31.601     9.622     0.020    58.605
       687   117.213     5.895     0.000     4.793    -7.277   186.221   117.213  1024.388   853.147    31.601     9.622     0.020    58.607
       688   117.215     5.897     0.000     4.795    -7.277   186.333   117.215  1024.388   853.133    31.601     9.622     0.020    58.608
       689   117.217     5.898     0.000     4.797    -7.277   186.445   117.217  1024.388   853.120    31.601     9.622     0.020    58.608
       690   117.218     5.899     0.000     4.800    -7.277   186.557   117.218  1024.388   853.109    31.601     9.622     0.020    58.609
       691   117.220     5.900     0.000     4.802    -7.277   186.669   117.220  1024.388   853.099    31.601     9.622     0.020    58.610
       692   117.221     5.901     0.000     4.805    -7.277   186.781   117.221  1024.388   853.090    31.601     9.622     0.020    58.610
       693   117.222     5.902     0.000     4.807    -7.276   186.893   117.222  1024.388   853.083    31.601     9.622     0.020    58.611
       694   117.223     5.902     0.000     4.809    -7.276   187.005   117.223  1024.388   853.077    31.601     9.622     0.020    58.611
       695   117.223     5.903     0.000     4.812    -7.276   187.116   117.223  1024.388   853.072    31.601     9.622     0.020    58.612
---------------------- Local maximum rise or fall --------------------
       696   117.224     5.903     0.000     4.814    -7.276   187.228   117.224  1024.388   853.069    31.601     9.622     0.020    58.612
-------------------- Starting Farfield Calculations --------------------
Farfield dispersion based on wastefield width of :       5.90 (m)
4/3 Power Law based Eddy Diffusivity is used:
  Dilution     Width  Distance      Time     Conc.    Bckgrd
        ()       (m)       (m)    (hrs.)    (mg/L)    (mg/L)
   117.224     5.909     4.814     0.000   853.069     0.000
   117.224     5.970     5.000     0.003   861.747     0.000
   117.224     6.299     6.000     0.017   861.747     0.000
   117.310     6.635     7.000     0.031   861.747     0.000
   117.926     6.976     8.000     0.045   861.747     0.000
   119.409     7.323     9.000     0.058   861.747     0.000
   121.744     7.675    10.000     0.072   838.511     0.000
   124.781     8.033    11.000     0.086   838.511     0.000
   128.368     8.396    12.000     0.100   838.511     0.000
   132.385     8.764    13.000     0.114   838.511     0.000
   136.742     9.138    14.000     0.128   838.511     0.000
   141.374     9.517    15.000     0.142   733.938     0.000
   146.231     9.901    16.000     0.156   733.938     0.000
   151.279    10.290    17.000     0.170   733.938     0.000
   156.492    10.684    18.000     0.183   733.938     0.000
   161.850    11.083    19.000     0.197   626.163     0.000
   167.336    11.486    20.000     0.211   626.163     0.000
   172.939    11.895    21.000     0.225   626.163     0.000
   178.649    12.308    22.000     0.239   626.163     0.000
   184.458    12.726    23.000     0.253   626.163     0.000
   190.361    13.149    24.000     0.267   537.166     0.000
   196.352    13.576    25.000     0.281   537.166     0.000
   202.427    14.008    26.000     0.295   537.166     0.000
   208.583    14.444    27.000     0.308   537.166     0.000
   214.816    14.884    28.000     0.322   537.166     0.000
   221.123    15.329    29.000     0.336   465.903     0.000
   227.503    15.778    30.000     0.350   465.903     0.000
   233.953    16.232    31.000     0.364   465.903     0.000
   240.472    16.690    32.000     0.378   465.903     0.000
   247.058    17.152    33.000     0.392   408.588     0.000
   253.711    17.618    34.000     0.406   408.588     0.000
   260.427    18.089    35.000     0.420   408.588     0.000
   267.208    18.563    36.000     0.433   408.588     0.000
   274.050    19.042    37.000     0.447   408.588     0.000
   280.954    19.525    38.000     0.461   361.927     0.000
   287.919    20.011    39.000     0.475   361.927     0.000
   294.944    20.502    40.000     0.489   361.927     0.000
   302.028    20.997    41.000     0.503   361.927     0.000
   309.170    21.495    42.000     0.517   361.927     0.000
   316.369    21.998    43.000     0.531   323.429     0.000
   323.626    22.504    44.000     0.545   323.429     0.000
   330.940    23.014    45.000     0.558   323.429     0.000
   338.309    23.528    46.000     0.572   323.429     0.000
   345.734    24.046    47.000     0.586   291.264     0.000
   353.214    24.567    48.000     0.600   291.264     0.000
   360.748    25.092    49.000     0.614   291.264     0.000
   368.336    25.621    50.000     0.628   291.264     0.000
   375.977    26.153    51.000     0.642   291.264     0.000
   383.672    26.689    52.000     0.656   264.078     0.000
   391.419    27.229    53.000     0.670   264.078     0.000
   399.218    27.773    54.000     0.683   264.078     0.000
   407.070    28.319    55.000     0.697   264.078     0.000
   414.972    28.870    56.000     0.711   264.078     0.000
   422.926    29.424    57.000     0.725   240.863     0.000
   430.930    29.981    58.000     0.739   240.863     0.000
   438.985    30.542    59.000     0.753   240.863     0.000
   447.090    31.107    60.000     0.767   240.863     0.000
   455.245    31.674    61.000     0.781   220.857     0.000
   463.449    32.246    62.000     0.795   220.857     0.000
   471.702    32.820    63.000     0.808   220.857     0.000
   480.003    33.398    64.000     0.822   220.857     0.000
   488.353    33.979    65.000     0.836   220.857     0.000
   496.752    34.564    66.000     0.850   203.472     0.000
   505.198    35.152    67.000     0.864   203.472     0.000
   513.692    35.743    68.000     0.878   203.472     0.000
   522.233    36.338    69.000     0.892   203.472     0.000
   530.821    36.936    70.000     0.906   203.472     0.000
   539.456    37.537    71.000     0.920   188.252     0.000
   548.137    38.141    72.000     0.933   188.252     0.000
   556.865    38.749    73.000     0.947   188.252     0.000
   565.638    39.359    74.000     0.961   188.252     0.000
   574.457    39.973    75.000     0.975   174.839     0.000
   583.322    40.590    76.000     0.989   174.839     0.000
   592.232    41.210    77.000     1.003   174.839     0.000
   601.187    41.834    78.000     1.017   174.839     0.000
   610.187    42.460    79.000     1.031   174.839     0.000
   619.232    43.090    80.000     1.045   162.946     0.000
   628.321    43.722    81.000     1.058   162.946     0.000
   637.454    44.358    82.000     1.072   162.946     0.000
   646.631    44.997    83.000     1.086   162.946     0.000
   655.851    45.638    84.000     1.100   162.946     0.000
   665.115    46.283    85.000     1.114   152.343     0.000
   674.422    46.931    86.000     1.128   152.343     0.000
   683.773    47.582    87.000     1.142   152.343     0.000
   693.166    48.235    88.000     1.156   152.343     0.000
   702.602    48.892    89.000     1.170   142.842     0.000
   712.081    49.552    90.000     1.183   142.842     0.000
   721.602    50.214    91.000     1.197   142.842     0.000
   731.164    50.880    92.000     1.211   142.842     0.000
   740.769    51.548    93.000     1.225   142.842     0.000
   750.416    52.220    94.000     1.239   134.289     0.000
   760.104    52.894    95.000     1.253   134.289     0.000
   769.833    53.571    96.000     1.267   134.289     0.000
   779.604    54.251    97.000     1.281   134.289     0.000
   789.416    54.934    98.000     1.295   134.289     0.000
   799.268    55.620    99.000     1.308   126.556     0.000
   809.162    56.308   100.000     1.322   126.556     0.000
   819.095    56.999   101.000     1.336   126.556     0.000
   829.069    57.694   102.000     1.350   126.556     0.000
   839.084    58.390   103.000     1.364   119.539     0.000
   849.138    59.090   104.000     1.378   119.539     0.000
   859.232    59.793   105.000     1.392   119.539     0.000
   869.366    60.498   106.000     1.406   119.539     0.000
   879.540    61.206   107.000     1.420   119.539     0.000
   889.752    61.917   108.000     1.433   113.147     0.000
   900.004    62.630   109.000     1.447   113.147     0.000
   910.296    63.346   110.000     1.461   113.147     0.000
   920.626    64.065   111.000     1.475   113.147     0.000
   930.995    64.787   112.000     1.489   113.147     0.000
   941.402    65.511   113.000     1.503   107.305     0.000
   951.848    66.238   114.000     1.517   107.305     0.000
   962.333    66.968   115.000     1.531   107.305     0.000
   972.855    67.700   116.000     1.545   107.305     0.000
   983.416    68.435   117.000     1.558   101.949     0.000
   994.015    69.172   118.000     1.572   101.949     0.000
  1004.652    69.913   119.000     1.586   101.949     0.000
  1015.326    70.656   120.000     1.600   101.949     0.000
  1026.038    71.401   121.000     1.614   101.949     0.000
  1036.787    72.149   122.000     1.628    97.024     0.000
  1047.573    72.900   123.000     1.642    97.024     0.000
  1058.397    73.653   124.000     1.656    97.024     0.000
  1069.257    74.409   125.000     1.670    97.024     0.000
  1080.155    75.167   126.000     1.683    97.024     0.000
  1091.089    75.928   127.000     1.697    92.484     0.000
  1102.060    76.691   128.000     1.711    92.484     0.000
  1113.068    77.457   129.000     1.725    92.484     0.000
  1124.112    78.226   130.000     1.739    92.484     0.000
  1135.192    78.997   131.000     1.753    88.287     0.000
  1146.309    79.771   132.000     1.767    88.287     0.000
  1157.461    80.547   133.000     1.781    88.287     0.000
  1168.650    81.325   134.000     1.795    88.287     0.000
  1179.874    82.107   135.000     1.808    88.287     0.000
  1191.134    82.890   136.000     1.822    84.398     0.000
  1202.429    83.676   137.000     1.836    84.398     0.000
  1213.760    84.465   138.000     1.850    84.398     0.000
  1225.127    85.256   139.000     1.864    84.398     0.000
  1236.528    86.049   140.000     1.878    84.398     0.000
  1247.965    86.845   141.000     1.892    80.786     0.000
  1259.437    87.643   142.000     1.906    80.786     0.000
  1270.944    88.444   143.000     1.920    80.786     0.000
  1282.486    89.247   144.000     1.933    80.786     0.000
  1294.062    90.053   145.000     1.947    77.425     0.000
  1305.673    90.861   146.000     1.961    77.425     0.000
  1317.319    91.671   147.000     1.975    77.425     0.000
  1328.999    92.484   148.000     1.989    77.425     0.000
  1340.713    93.299   149.000     2.003    77.425     0.000
  1352.462    94.117   150.000     2.017    74.291     0.000
  1364.244    94.937   151.000     2.031    74.291     0.000
  1376.061    95.759   152.000     2.045    74.291     0.000
  1387.911    96.584   153.000     2.058    74.291     0.000
  1399.796    97.411   154.000     2.072    74.291     0.000
  1411.714    98.240   155.000     2.086    71.363     0.000
  1423.666    99.072   156.000     2.100    71.363     0.000
  1435.651    99.906   157.000     2.114    71.363     0.000
  1447.670   100.743   158.000     2.128    71.363     0.000
  1459.722   101.581   159.000     2.142    68.622     0.000
  1471.807   102.422   160.000     2.156    68.622     0.000
  1483.926   103.266   161.000     2.170    68.622     0.000
  1496.078   104.111   162.000     2.183    68.622     0.000
  1508.262   104.959   163.000     2.197    68.622     0.000
  1520.480   105.809   164.000     2.211    66.052     0.000
  1532.730   106.662   165.000     2.225    66.052     0.000
  1545.013   107.517   166.000     2.239    66.052     0.000
  1557.329   108.374   167.000     2.253    66.052     0.000
  1569.677   109.233   168.000     2.267    66.052     0.000
  1582.058   110.095   169.000     2.281    63.639     0.000
  1594.471   110.958   170.000     2.295    63.639     0.000
  1606.916   111.825   171.000     2.308    63.639     0.000
  1619.394   112.693   172.000     2.322    63.639     0.000
  1631.904   113.563   173.000     2.336    61.369     0.000
  1644.446   114.436   174.000     2.350    61.369     0.000
  1657.019   115.311   175.000     2.364    61.369     0.000
  1669.625   116.188   176.000     2.378    61.369     0.000
  1682.263   117.068   177.000     2.392    61.369     0.000
  1694.932   117.949   178.000     2.406    59.231     0.000
  1707.633   118.833   179.000     2.420    59.231     0.000
  1720.365   119.719   180.000     2.433    59.231     0.000
  1733.129   120.608   181.000     2.447    59.231     0.000
  1745.924   121.498   182.000     2.461    59.231     0.000
  1758.751   122.391   183.000     2.475    57.214     0.000
  1771.609   123.285   184.000     2.489    57.214     0.000
  1784.498   124.182   185.000     2.503    57.214     0.000
  1797.418   125.081   186.000     2.517    57.214     0.000
  1810.369   125.983   187.000     2.531    55.310     0.000
  1823.351   126.886   188.000     2.545    55.310     0.000
  1836.365   127.792   189.000     2.558    55.310     0.000
  1849.408   128.699   190.000     2.572    55.310     0.000
  1862.483   129.609   191.000     2.586    55.310     0.000
  1875.588   130.521   192.000     2.600    53.508     0.000
  1888.724   131.435   193.000     2.614    53.508     0.000
  1901.891   132.352   194.000     2.628    53.508     0.000
  1915.087   133.270   195.000     2.642    53.508     0.000
  1928.315   134.191   196.000     2.656    53.508     0.000
  1941.572   135.113   197.000     2.670    51.803     0.000
  1954.860   136.038   198.000     2.683    51.803     0.000
  1968.178   136.965   199.000     2.697    51.803     0.000
  1981.526   137.894   200.000     2.711    51.803     0.000
  1994.904   138.825   201.000     2.725    50.186     0.000
  2008.312   139.758   202.000     2.739    50.186     0.000
  2021.750   140.693   203.000     2.753    50.186     0.000
  2035.218   141.630   204.000     2.767    50.186     0.000
  2048.716   142.569   205.000     2.781    50.186     0.000
  2062.243   143.511   206.000     2.795    48.651     0.000
............................. Reached Chronic Mixing Zone ..........................
  2075.800   144.454   207.000     2.808    48.651     0.000
  2089.387   145.400   208.000     2.822    48.651     0.000
  2103.003   146.347   209.000     2.836    48.651     0.000
  2116.648   147.297   210.000     2.850    48.651     0.000
  2130.323   148.248   211.000     2.864    47.194     0.000
  2144.027   149.202   212.000     2.878    47.194     0.000
  2157.761   150.158   213.000     2.892    47.194     0.000
  2171.524   151.115   214.000     2.906    47.194     0.000
  2185.315   152.075   215.000     2.920    45.807     0.000
  2199.136   153.037   216.000     2.933    45.807     0.000
  2212.986   154.001   217.000     2.947    45.807     0.000
  2226.865   154.967   218.000     2.961    45.807     0.000
  2240.773   155.934   219.000     2.975    45.807     0.000
  2254.709   156.904   220.000     2.989    44.487     0.000
  2268.675   157.876   221.000     3.003    44.487     0.000
  2282.669   158.850   222.000     3.017    44.487     0.000
  2296.692   159.826   223.000     3.031    44.487     0.000
  2310.743   160.804   224.000     3.045    44.487     0.000
  2324.823   161.784   225.000     3.058    43.230     0.000
  2338.931   162.765   226.000     3.072    43.230     0.000
  2353.068   163.749   227.000     3.086    43.230     0.000
  2367.233   164.735   228.000     3.100    43.230     0.000
  2381.427   165.723   229.000     3.114    42.030     0.000
  2395.648   166.712   230.000     3.128    42.030     0.000
  2409.898   167.704   231.000     3.142    42.030     0.000
  2424.176   168.698   232.000     3.156    42.030     0.000
  2438.482   169.693   233.000     3.170    42.030     0.000
  2452.817   170.691   234.000     3.183    40.885     0.000
  2467.179   171.690   235.000     3.197    40.885     0.000
  2481.569   172.691   236.000     3.211    40.885     0.000
  2495.987   173.695   237.000     3.225    40.885     0.000
  2510.433   174.700   238.000     3.239    40.885     0.000
  2524.906   175.707   239.000     3.253    39.791     0.000
  2539.407   176.716   240.000     3.267    39.791     0.000
  2553.936   177.727   241.000     3.281    39.791     0.000
  2568.493   178.740   242.000     3.295    39.791     0.000
  2583.077   179.755   243.000     3.308    38.745     0.000
  2597.688   180.772   244.000     3.322    38.745     0.000
  2612.327   181.791   245.000     3.336    38.745     0.000
  2626.994   182.812   246.000     3.350    38.745     0.000
  2641.687   183.834   247.000     3.364    38.745     0.000
  2656.408   184.858   248.000     3.378    37.744     0.000
  2671.157   185.885   249.000     3.392    37.744     0.000
  2685.932   186.913   250.000     3.406    37.744     0.000
  2700.735   187.943   251.000     3.420    37.744     0.000
  2715.564   188.975   252.000     3.433    37.744     0.000
  2730.421   190.009   253.000     3.447    36.785     0.000
  2745.305   191.045   254.000     3.461    36.785     0.000
  2760.216   192.082   255.000     3.475    36.785     0.000
  2775.153   193.122   256.000     3.489    36.785     0.000
  2790.118   194.163   257.000     3.503    35.867     0.000
  2805.109   195.207   258.000     3.517    35.867     0.000
  2820.127   196.252   259.000     3.531    35.867     0.000
  2835.172   197.299   260.000     3.545    35.867     0.000
  2850.243   198.347   261.000     3.558    35.867     0.000
  2865.341   199.398   262.000     3.572    34.986     0.000
  2880.465   200.451   263.000     3.586    34.986     0.000
  2895.616   201.505   264.000     3.600    34.986     0.000
  2910.794   202.561   265.000     3.614    34.986     0.000
  2925.998   203.619   266.000     3.628    34.986     0.000
  2941.228   204.679   267.000     3.642    34.140     0.000
  2956.485   205.741   268.000     3.656    34.140     0.000
  2971.768   206.804   269.000     3.670    34.140     0.000
  2987.077   207.870   270.000     3.683    34.140     0.000
  3002.412   208.937   271.000     3.697    33.328     0.000
  3017.774   210.006   272.000     3.711    33.328     0.000
  3033.162   211.077   273.000     3.725    33.328     0.000
  3048.575   212.149   274.000     3.739    33.328     0.000
  3064.015   213.224   275.000     3.753    33.328     0.000
  3079.481   214.300   276.000     3.767    32.547     0.000
  3094.973   215.378   277.000     3.781    32.547     0.000
  3110.490   216.458   278.000     3.795    32.547     0.000
  3126.033   217.540   279.000     3.808    32.547     0.000
  3141.603   218.623   280.000     3.822    32.547     0.000
  3157.198   219.708   281.000     3.836    31.797     0.000
  3172.818   220.795   282.000     3.850    31.797     0.000
  3188.465   221.884   283.000     3.864    31.797     0.000
  3204.137   222.975   284.000     3.878    31.797     0.000
  3219.834   224.067   285.000     3.892    31.075     0.000
  3235.557   225.161   286.000     3.906    31.075     0.000
  3251.306   226.257   287.000     3.920    31.075     0.000
  3267.080   227.355   288.000     3.933    31.075     0.000
  3282.880   228.454   289.000     3.947    31.075     0.000
  3298.705   229.556   290.000     3.961    30.380     0.000
  3314.555   230.659   291.000     3.975    30.380     0.000
  3330.430   231.764   292.000     3.989    30.380     0.000
  3346.331   232.870   293.000     4.003    30.380     0.000
  3362.257   233.978   294.000     4.017    30.380     0.000
  3378.209   235.088   295.000     4.031    29.710     0.000
  3394.185   236.200   296.000     4.045    29.710     0.000
  3410.187   237.314   297.000     4.058    29.710     0.000
  3426.213   238.429   298.000     4.072    29.710     0.000
  3442.265   239.546   299.000     4.086    29.065     0.000
  3458.341   240.665   300.000     4.100    29.065     0.000
  3474.443   241.785   301.000     4.114    29.065     0.000
  3490.569   242.908   302.000     4.128    29.065     0.000
  3506.721   244.032   303.000     4.142    29.065     0.000
  3522.897   245.157   304.000     4.156    28.443     0.000
  3539.098   246.285   305.000     4.170    28.443     0.000
  3555.324   247.414   306.000     4.183    28.443     0.000
  3571.574   248.545   307.000     4.197    28.443     0.000
  3587.849   249.677   308.000     4.211    28.443     0.000
  3604.149   250.812   309.000     4.225    27.843     0.000
  3620.473   251.948   310.000     4.239    27.843     0.000
  3636.822   253.085   311.000     4.253    27.843     0.000
  3653.196   254.225   312.000     4.267    27.843     0.000
  3669.594   255.366   313.000     4.281    27.263     0.000
  3686.016   256.509   314.000     4.295    27.263     0.000
  3702.463   257.653   315.000     4.308    27.263     0.000
  3718.934   258.799   316.000     4.322    27.263     0.000
  3735.430   259.947   317.000     4.336    27.263     0.000
  3751.950   261.097   318.000     4.350    26.703     0.000
  3768.494   262.248   319.000     4.364    26.703     0.000
  3785.063   263.401   320.000     4.378    26.703     0.000
  3801.655   264.556   321.000     4.392    26.703     0.000
  3818.272   265.712   322.000     4.406    26.703     0.000
  3834.913   266.870   323.000     4.420    26.162     0.000
  3851.578   268.030   324.000     4.433    26.162     0.000
  3868.267   269.192   325.000     4.447    26.162     0.000
  3884.981   270.355   326.000     4.461    26.162     0.000
  3901.718   271.519   327.000     4.475    25.640     0.000
  3918.479   272.686   328.000     4.489    25.640     0.000
  3935.264   273.854   329.000     4.503    25.640     0.000
  3952.073   275.024   330.000     4.517    25.640     0.000
  3968.906   276.195   331.000     4.531    25.640     0.000
  3985.763   277.368   332.000     4.545    25.134     0.000
  4002.643   278.543   333.000     4.558    25.134     0.000
  4019.547   279.719   334.000     4.572    25.134     0.000
  4036.475   280.897   335.000     4.586    25.134     0.000
  4053.427   282.077   336.000     4.600    25.134     0.000
  4070.402   283.258   337.000     4.614    24.645     0.000
  4087.401   284.441   338.000     4.628    24.645     0.000
  4104.424   285.626   339.000     4.642    24.645     0.000
  4121.470   286.812   340.000     4.656    24.645     0.000
  4138.540   288.000   341.000     4.670    24.171     0.000
  4155.633   289.189   342.000     4.683    24.171     0.000
  4172.750   290.380   343.000     4.697    24.171     0.000
  4189.890   291.573   344.000     4.711    24.171     0.000
  4207.053   292.768   345.000     4.725    24.171     0.000
  4224.240   293.964   346.000     4.739    23.713     0.000
  4241.450   295.161   347.000     4.753    23.713     0.000
  4258.684   296.360   348.000     4.767    23.713     0.000
  4275.941   297.561   349.000     4.781    23.713     0.000
  4293.221   298.764   350.000     4.795    23.713     0.000
  4310.524   299.968   351.000     4.808    23.268     0.000
  4327.850   301.174   352.000     4.822    23.268     0.000
  4345.200   302.381   353.000     4.836    23.268     0.000
  4362.573   303.590   354.000     4.850    23.268     0.000
  4379.968   304.801   355.000     4.864    22.838     0.000
