****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       451    49.304     3.001     0.000     3.934    -6.778    24.652     0.020     9.880    31.323  2028.226  1024.130    49.304   133.966
       452    49.768     3.006     0.000     3.960    -6.747    24.884     0.020     9.878    31.323  2009.325  1024.131    49.768   135.119
       453    50.334     3.014     0.000     3.991    -6.710    25.167     0.020     9.875    31.324  1986.723  1024.131    50.334   136.472
       454    51.059     3.027     0.000     4.028    -6.664    25.529     0.020     9.871    31.324  1958.522  1024.132    51.059   138.137
       455    52.064     3.049     0.000     4.078    -6.603    26.032     0.020     9.867    31.323  1920.708  1024.133    52.064   140.354
       456    53.105     3.075     0.000     4.128    -6.541    26.553     0.020     9.862    31.323  1883.048  1024.133    53.105   142.556
       457    54.167     3.106     0.000     4.177    -6.481    27.084     0.020     9.858    31.323  1846.126  1024.134    54.167   144.745
       458    55.251     3.144     0.000     4.225    -6.422    27.625     0.020     9.854    31.322  1809.928  1024.134    55.251   146.894
       459    56.356     3.190     0.000     4.272    -6.366    28.178     0.020     9.850    31.321  1774.439  1024.134    56.356   148.993
---------------------------- Plume traps -----------------------------
       460    57.288     3.236     0.000     4.310    -6.322    28.644     0.020     9.846    31.320  1745.563  1024.134    57.288   150.689
       461    58.005     3.278     0.000     4.337    -6.291    29.002     0.020     9.844    31.320  1723.992  1024.133    58.005   151.909
       462    58.600     3.314     0.000     4.358    -6.267    29.300     0.020     9.842    31.319  1706.493  1024.133    58.600   152.847
       463    59.118     3.347     0.000     4.375    -6.248    29.559     0.020     9.841    31.318  1691.533  1024.133    59.118   153.626
       464    59.588     3.376     0.000     4.391    -6.231    29.794     0.020     9.839    31.318  1678.194  1024.133    59.588   154.320
       465    59.992     3.403     0.000     4.405    -6.216    29.996     0.020     9.838    31.317  1666.885  1024.133    59.992   154.965
       466    60.373     3.428     0.000     4.419    -6.201    30.186     0.020     9.837    31.317  1656.371  1024.132    60.373   155.599
       467    60.719     3.453     0.000     4.433    -6.186    30.360     0.020     9.836    31.316  1646.918  1024.132    60.719   156.215
       468    61.047     3.476     0.000     4.446    -6.172    30.523     0.020     9.835    31.316  1638.084  1024.132    61.047   156.819
       469    61.349     3.499     0.000     4.459    -6.159    30.674     0.020     9.835    31.316  1630.020  1024.132    61.349   157.406
       470    61.632     3.520     0.000     4.472    -6.146    30.816     0.020     9.834    31.315  1622.528  1024.132    61.632   157.978
       471    61.895     3.542     0.000     4.484    -6.134    30.948     0.020     9.833    31.315  1615.635  1024.131    61.895   158.535
       472    62.141     3.562     0.000     4.496    -6.122    31.071     0.020     9.833    31.314  1609.238  1024.131    62.141   159.078
       473    62.371     3.582     0.000     4.508    -6.111    31.185     0.020     9.832    31.314  1603.318  1024.131    62.371   159.606
       474    62.585     3.601     0.000     4.519    -6.100    31.293     0.020     9.831    31.314  1597.815  1024.131    62.585   160.121
       475    62.787     3.620     0.000     4.530    -6.090    31.393     0.020     9.831    31.313  1592.699  1024.131    62.787   160.623
       476    62.975     3.638     0.000     4.541    -6.080    31.488     0.020     9.831    31.313  1587.931  1024.130    62.975   161.112
       477    63.152     3.656     0.000     4.552    -6.070    31.576     0.020     9.830    31.313  1583.481  1024.130    63.152   161.590
       478    63.318     3.673     0.000     4.562    -6.061    31.659     0.020     9.830    31.313  1579.321  1024.130    63.318   162.056
       479    63.475     3.690     0.000     4.572    -6.052    31.737     0.020     9.829    31.312  1575.426  1024.130    63.475   162.510
       480    63.622     3.707     0.000     4.582    -6.044    31.811     0.020     9.829    31.312  1571.773  1024.130    63.622   162.955
       481    63.762     3.723     0.000     4.592    -6.035    31.881     0.020     9.829    31.312  1568.341  1024.130    63.762   163.389
       482    63.893     3.739     0.000     4.601    -6.028    31.947     0.020     9.828    31.312  1565.113  1024.130    63.893   163.813
       483    64.018     3.754     0.000     4.610    -6.020    32.009     0.020     9.828    31.311  1562.072  1024.130    64.018   164.228
       484    64.135     3.769     0.000     4.619    -6.013    32.068     0.020     9.828    31.311  1559.204  1024.129    64.135   164.634
       485    64.247     3.784     0.000     4.628    -6.005    32.123     0.020     9.828    31.311  1556.494  1024.129    64.247   165.032
       486    64.353     3.799     0.000     4.636    -5.999    32.176     0.020     9.827    31.311  1553.931  1024.129    64.353   165.421
       487    64.454     3.813     0.000     4.645    -5.992    32.227     0.020     9.827    31.311  1551.504  1024.129    64.454   165.803
       488    64.549     3.827     0.000     4.653    -5.986    32.275     0.020     9.827    31.311  1549.203  1024.129    64.549   166.177
       489    64.641     3.840     0.000     4.661    -5.979    32.320     0.020     9.827    31.310  1547.009  1024.129    64.641   166.544
       490    64.730     3.854     0.000     4.669    -5.973    32.365     0.020     9.827    31.310  1544.886  1024.129    64.730   166.908
       491    64.815     3.867     0.000     4.677    -5.967    32.408     0.020     9.826    31.310  1542.845  1024.129    64.815   167.268
       492    64.898     3.880     0.000     4.685    -5.962    32.449     0.020     9.826    31.310  1540.872  1024.129    64.898   167.626
       493    64.979     3.893     0.000     4.693    -5.956    32.489     0.020     9.826    31.310  1538.968  1024.129    64.979   167.979
       494    65.056     3.905     0.000     4.701    -5.951    32.528     0.020     9.826    31.310  1537.126  1024.129    65.056   168.330
       495    65.132     3.917     0.000     4.708    -5.945    32.566     0.020     9.826    31.310  1535.347  1024.128    65.132   168.677
       496    65.205     3.930     0.000     4.716    -5.940    32.602     0.020     9.826    31.309  1533.626  1024.128    65.205   169.020
       497    65.276     3.942     0.000     4.723    -5.935    32.638     0.020     9.826    31.309  1531.962  1024.128    65.276   169.361
       498    65.344     3.953     0.000     4.731    -5.930    32.672     0.020     9.825    31.309  1530.353  1024.128    65.344   169.699
       499    65.411     3.965     0.000     4.738    -5.925    32.705     0.020     9.825    31.309  1528.795  1024.128    65.411   170.033
       500    65.476     3.976     0.000     4.745    -5.920    32.738     0.020     9.825    31.309  1527.288  1024.128    65.476   170.365
       501    65.538     3.988     0.000     4.753    -5.916    32.769     0.020     9.825    31.309  1525.829  1024.128    65.538   170.693
       502    65.599     3.999     0.000     4.760    -5.911    32.799     0.020     9.825    31.309  1524.416  1024.128    65.599   171.019
       503    65.658     4.010     0.000     4.767    -5.907    32.829     0.020     9.825    31.309  1523.048  1024.128    65.658   171.342
       504    65.715     4.020     0.000     4.774    -5.903    32.858     0.020     9.825    31.309  1521.723  1024.128    65.715   171.662
       505    65.771     4.031     0.000     4.781    -5.898    32.885     0.020     9.825    31.309  1520.438  1024.128    65.771   171.980
       506    65.824     4.041     0.000     4.788    -5.894    32.912     0.020     9.825    31.308  1519.194  1024.128    65.824   172.295
       507    65.877     4.052     0.000     4.795    -5.890    32.938     0.020     9.825    31.308  1517.988  1024.128    65.877   172.607
       508    65.927     4.062     0.000     4.802    -5.887    32.964     0.020     9.824    31.308  1516.819  1024.128    65.927   172.916
       509    65.977     4.072     0.000     4.808    -5.883    32.988     0.020     9.824    31.308  1515.685  1024.128    65.977   173.224
       510    66.025     4.081     0.000     4.815    -5.879    33.012     0.020     9.824    31.308  1514.586  1024.128    66.025   173.528
       511    66.071     4.091     0.000     4.822    -5.875    33.036     0.020     9.824    31.308  1513.519  1024.128    66.071   173.831
       512    66.116     4.100     0.000     4.828    -5.872    33.058     0.020     9.824    31.308  1512.485  1024.127    66.116   174.131
       513    66.160     4.110     0.000     4.835    -5.869    33.080     0.020     9.824    31.308  1511.482  1024.127    66.160   174.429
       514    66.203     4.119     0.000     4.841    -5.865    33.101     0.020     9.824    31.308  1510.508  1024.127    66.203   174.724
       515    66.244     4.128     0.000     4.848    -5.862    33.122     0.020     9.824    31.308  1509.563  1024.127    66.244   175.018
       516    66.285     4.136     0.000     4.854    -5.859    33.142     0.020     9.824    31.308  1508.647  1024.127    66.285   175.309
       517    66.324     4.145     0.000     4.861    -5.856    33.162     0.020     9.824    31.308  1507.757  1024.127    66.324   175.598
       518    66.362     4.154     0.000     4.867    -5.853    33.181     0.020     9.824    31.308  1506.893  1024.127    66.362   175.886
       519    66.399     4.162     0.000     4.873    -5.850    33.199     0.020     9.824    31.307  1506.054  1024.127    66.399   176.171
       520    66.435     4.170     0.000     4.879    -5.847    33.217     0.020     9.824    31.307  1505.240  1024.127    66.435   176.454
       521    66.469     4.178     0.000     4.886    -5.844    33.235     0.020     9.824    31.307  1504.450  1024.127    66.469   176.735
       522    66.503     4.186     0.000     4.892    -5.841    33.252     0.020     9.824    31.307  1503.683  1024.127    66.503   177.015
       523    66.536     4.194     0.000     4.898    -5.838    33.268     0.020     9.823    31.307  1502.938  1024.127    66.536   177.293
       524    66.568     4.202     0.000     4.904    -5.836    33.284     0.020     9.823    31.307  1502.214  1024.127    66.568   177.569
       525    66.600     4.209     0.000     4.910    -5.833    33.300     0.020     9.823    31.307  1501.512  1024.127    66.600   177.843
       526    66.630     4.216     0.000     4.916    -5.831    33.315     0.020     9.823    31.307  1500.830  1024.127    66.630   178.116
       527    66.659     4.224     0.000     4.922    -5.828    33.330     0.020     9.823    31.307  1500.168  1024.127    66.659   178.386
       528    66.688     4.231     0.000     4.928    -5.826    33.344     0.020     9.823    31.307  1499.525  1024.127    66.688   178.656
       529    66.716     4.238     0.000     4.934    -5.824    33.358     0.020     9.823    31.307  1498.901  1024.127    66.716   178.924
       530    66.743     4.244     0.000     4.940    -5.822    33.371     0.020     9.823    31.307  1498.295  1024.127    66.743   179.190
       531    66.769     4.251     0.000     4.945    -5.819    33.384     0.020     9.823    31.307  1497.707  1024.127    66.769   179.455
       532    66.794     4.258     0.000     4.951    -5.817    33.397     0.020     9.823    31.307  1497.136  1024.127    66.794   179.718
       533    66.819     4.264     0.000     4.957    -5.815    33.409     0.020     9.823    31.307  1496.582  1024.127    66.819   179.980
       534    66.843     4.270     0.000     4.963    -5.813    33.421     0.020     9.823    31.307  1496.045  1024.127    66.843   180.240
       535    66.866     4.276     0.000     4.968    -5.811    33.433     0.020     9.823    31.307  1495.523  1024.127    66.866   180.500
       536    66.889     4.282     0.000     4.974    -5.810    33.444     0.020     9.823    31.307  1495.017  1024.127    66.889   180.758
       537    66.911     4.288     0.000     4.980    -5.808    33.455     0.020     9.823    31.307  1494.527  1024.127    66.911   181.014
       538    66.932     4.294     0.000     4.985    -5.806    33.466     0.020     9.823    31.307  1494.051  1024.127    66.932   181.270
       539    66.953     4.299     0.000     4.991    -5.804    33.476     0.020     9.823    31.307  1493.589  1024.127    66.953   181.524
       540    66.973     4.305     0.000     4.996    -5.802    33.486     0.020     9.823    31.307  1493.142  1024.127    66.973   181.777
       541    66.992     4.310     0.000     5.002    -5.801    33.496     0.020     9.823    31.307  1492.709  1024.127    66.992   182.029
       542    67.011     4.315     0.000     5.007    -5.799    33.506     0.020     9.823    31.307  1492.289  1024.127    67.011   182.280
       543    67.029     4.320     0.000     5.013    -5.798    33.515     0.020     9.823    31.306  1491.883  1024.127    67.029   182.530
       544    67.047     4.325     0.000     5.018    -5.796    33.524     0.020     9.823    31.306  1491.490  1024.127    67.047   182.778
       545    67.064     4.330     0.000     5.024    -5.795    33.532     0.020     9.823    31.306  1491.109  1024.127    67.064   183.026
       546    67.081     4.335     0.000     5.029    -5.793    33.540     0.020     9.823    31.306  1490.741  1024.127    67.081   183.273
       547    67.097     4.339     0.000     5.035    -5.792    33.548     0.020     9.823    31.306  1490.385  1024.126    67.097   183.519
       548    67.112     4.344     0.000     5.040    -5.791    33.556     0.020     9.823    31.306  1490.041  1024.126    67.112   183.764
       549    67.127     4.348     0.000     5.045    -5.790    33.564     0.020     9.823    31.306  1489.709  1024.126    67.127   184.008
       550    67.142     4.352     0.000     5.051    -5.788    33.571     0.020     9.823    31.306  1489.388  1024.126    67.142   184.251
       551    67.156     4.356     0.000     5.056    -5.787    33.578     0.020     9.823    31.306  1489.079  1024.126    67.156   184.493
       552    67.169     4.360     0.000     5.061    -5.786    33.585     0.020     9.823    31.306  1488.781  1024.126    67.169   184.735
       553    67.182     4.364     0.000     5.067    -5.785    33.591     0.020     9.823    31.306  1488.493  1024.126    67.182   184.976
       554    67.194     4.367     0.000     5.072    -5.784    33.597     0.020     9.823    31.306  1488.217  1024.126    67.194   185.216
       555    67.207     4.371     0.000     5.077    -5.783    33.603     0.020     9.823    31.306  1487.951  1024.126    67.207   185.455
       556    67.218     4.374     0.000     5.083    -5.782    33.609     0.020     9.823    31.306  1487.696  1024.126    67.218   185.694
       557    67.229     4.377     0.000     5.088    -5.781    33.615     0.020     9.823    31.306  1487.451  1024.126    67.229   185.932
       558    67.240     4.380     0.000     5.093    -5.780    33.620     0.020     9.823    31.306  1487.216  1024.126    67.240   186.170
       559    67.250     4.383     0.000     5.098    -5.779    33.625     0.020     9.823    31.306  1486.991  1024.126    67.250   186.406
       560    67.260     4.386     0.000     5.103    -5.779    33.630     0.020     9.823    31.306  1486.776  1024.126    67.260   186.643
       561    67.269     4.389     0.000     5.109    -5.778    33.634     0.020     9.823    31.306  1486.571  1024.126    67.269   186.878
       562    67.278     4.392     0.000     5.114    -5.777    33.639     0.020     9.823    31.306  1486.375  1024.126    67.278   187.113
       563    67.286     4.394     0.000     5.119    -5.776    33.643     0.020     9.823    31.306  1486.189  1024.126    67.286   187.348
       564    67.294     4.396     0.000     5.124    -5.776    33.647     0.020     9.822    31.306  1486.012  1024.126    67.294   187.582
       565    67.302     4.399     0.000     5.129    -5.775    33.651     0.020     9.822    31.306  1485.844  1024.126    67.302   187.816
       566    67.309     4.401     0.000     5.134    -5.775    33.654     0.020     9.822    31.306  1485.686  1024.126    67.309   188.049
       567    67.316     4.403     0.000     5.139    -5.774    33.658     0.020     9.822    31.306  1485.537  1024.126    67.316   188.282
       568    67.322     4.405     0.000     5.145    -5.774    33.661     0.020     9.822    31.306  1485.397  1024.126    67.322   188.515
       569    67.328     4.406     0.000     5.150    -5.773    33.664     0.020     9.822    31.306  1485.265  1024.126    67.328   188.747
       570    67.334     4.408     0.000     5.155    -5.773    33.667     0.020     9.822    31.306  1485.143  1024.126    67.334   188.979
       571    67.339     4.410     0.000     5.160    -5.772    33.669     0.020     9.822    31.306  1485.029  1024.126    67.339   189.210
       572    67.344     4.411     0.000     5.165    -5.772    33.672     0.020     9.822    31.306  1484.924  1024.126    67.344   189.442
       573    67.348     4.412     0.000     5.170    -5.772    33.674     0.020     9.822    31.306  1484.827  1024.126    67.348   189.673
       574    67.352     4.413     0.000     5.175    -5.771    33.676     0.020     9.822    31.306  1484.739  1024.126    67.352   189.904
       575    67.356     4.414     0.000     5.180    -5.771    33.678     0.020     9.822    31.306  1484.660  1024.126    67.356   190.134
       576    67.359     4.415     0.000     5.185    -5.771    33.679     0.020     9.822    31.306  1484.589  1024.126    67.359   190.365
       577    67.362     4.416     0.000     5.190    -5.771    33.681     0.020     9.822    31.306  1484.526  1024.126    67.362   190.595
       578    67.364     4.417     0.000     5.195    -5.771    33.682     0.020     9.822    31.306  1484.472  1024.126    67.364   190.825
       579    67.366     4.417     0.000     5.200    -5.771    33.683     0.020     9.822    31.306  1484.425  1024.126    67.366   191.055
       580    67.368     4.418     0.000     5.205    -5.771    33.684     0.020     9.822    31.306  1484.387  1024.126    67.368   191.285
       581    67.369     4.418     0.000     5.210    -5.771    33.685     0.020     9.822    31.306  1484.357  1024.126    67.369   191.515
---------------------- Local maximum rise or fall --------------------
       582    67.370     4.418     0.000     5.215    -5.771    33.685     0.020     9.822    31.306  1484.332  1024.126    67.370   191.745
-------------------- Starting Farfield Calculations --------------------
Farfield dispersion based on wastefield width of :       4.42 (m)
4/3 Power Law based Eddy Diffusivity is used:
  Dilution     Width  Distance      Time    Bckgrd
        ()       (m)       (m)    (hrs.)    (mg/L)
    67.370     4.424     5.215     0.000     0.000
    67.370     4.658     6.000     0.011     0.000
    67.418     4.962     7.000     0.025     0.000
    67.900     5.272     8.000     0.039     0.000
    69.121     5.588     9.000     0.053     0.000
    71.013     5.911    10.000     0.067     0.000
    73.417     6.239    11.000     0.081     0.000
    76.201     6.573    12.000     0.095     0.000
    79.270     6.913    13.000     0.108     0.000
    82.560     7.259    14.000     0.122     0.000
    86.026     7.610    15.000     0.136     0.000
    89.637     7.967    16.000     0.150     0.000
    93.373     8.329    17.000     0.164     0.000
    97.216     8.697    18.000     0.178     0.000
   101.155     9.070    19.000     0.192     0.000
   105.181     9.448    20.000     0.206     0.000
   109.287     9.831    21.000     0.220     0.000
   113.468    10.219    22.000     0.233     0.000
   117.720    10.612    23.000     0.247     0.000
   122.038    11.010    24.000     0.261     0.000
   126.421    11.413    25.000     0.275     0.000
   130.865    11.820    26.000     0.289     0.000
   135.368    12.233    27.000     0.303     0.000
   139.930    12.650    28.000     0.317     0.000
   144.547    13.072    29.000     0.331     0.000
   149.220    13.498    30.000     0.345     0.000
   153.946    13.929    31.000     0.358     0.000
   158.725    14.364    32.000     0.372     0.000
   163.556    14.804    33.000     0.386     0.000
   168.438    15.248    34.000     0.400     0.000
   173.370    15.697    35.000     0.414     0.000
   178.352    16.149    36.000     0.428     0.000
   183.382    16.606    37.000     0.442     0.000
   188.460    17.068    38.000     0.456     0.000
   193.586    17.533    39.000     0.470     0.000
   198.759    18.003    40.000     0.483     0.000
   203.978    18.477    41.000     0.497     0.000
   209.243    18.955    42.000     0.511     0.000
   214.553    19.437    43.000     0.525     0.000
   219.909    19.923    44.000     0.539     0.000
   225.309    20.413    45.000     0.553     0.000
   230.753    20.907    46.000     0.567     0.000
   236.241    21.404    47.000     0.581     0.000
   241.772    21.906    48.000     0.595     0.000
   247.346    22.412    49.000     0.608     0.000
   252.963    22.921    50.000     0.622     0.000
   258.622    23.434    51.000     0.636     0.000
   264.323    23.951    52.000     0.650     0.000
   270.066    24.472    53.000     0.664     0.000
   275.850    24.996    54.000     0.678     0.000
   281.675    25.525    55.000     0.692     0.000
   287.540    26.056    56.000     0.706     0.000
   293.446    26.592    57.000     0.720     0.000
   299.392    27.131    58.000     0.733     0.000
   305.378    27.674    59.000     0.747     0.000
   311.403    28.220    60.000     0.761     0.000
   317.468    28.770    61.000     0.775     0.000
   323.571    29.323    62.000     0.789     0.000
   329.714    29.880    63.000     0.803     0.000
   335.895    30.440    64.000     0.817     0.000
   342.114    31.004    65.000     0.831     0.000
   348.371    31.571    66.000     0.845     0.000
   354.666    32.142    67.000     0.858     0.000
   360.998    32.716    68.000     0.872     0.000
   367.368    33.293    69.000     0.886     0.000
   373.775    33.874    70.000     0.900     0.000
   380.219    34.458    71.000     0.914     0.000
   386.699    35.045    72.000     0.928     0.000
   393.216    35.636    73.000     0.942     0.000
   399.769    36.230    74.000     0.956     0.000
   406.358    36.827    75.000     0.970     0.000
   412.984    37.427    76.000     0.983     0.000
   419.644    38.031    77.000     0.997     0.000
   426.340    38.638    78.000     1.011     0.000
   433.072    39.248    79.000     1.025     0.000
   439.839    39.862    80.000     1.039     0.000
   446.640    40.478    81.000     1.053     0.000
   453.476    41.098    82.000     1.067     0.000
   460.347    41.720    83.000     1.081     0.000
   467.252    42.346    84.000     1.095     0.000
   474.191    42.975    85.000     1.108     0.000
   481.165    43.607    86.000     1.122     0.000
   488.172    44.242    87.000     1.136     0.000
   495.213    44.880    88.000     1.150     0.000
   502.288    45.522    89.000     1.164     0.000
   509.396    46.166    90.000     1.178     0.000
   516.537    46.813    91.000     1.192     0.000
   523.711    47.463    92.000     1.206     0.000
   530.918    48.116    93.000     1.220     0.000
   538.158    48.773    94.000     1.233     0.000
   545.431    49.432    95.000     1.247     0.000
   552.736    50.094    96.000     1.261     0.000
   560.073    50.759    97.000     1.275     0.000
   567.443    51.427    98.000     1.289     0.000
   574.844    52.098    99.000     1.303     0.000
   582.278    52.771   100.000     1.317     0.000
   589.743    53.448   101.000     1.331     0.000
   597.240    54.127   102.000     1.345     0.000
   604.768    54.810   103.000     1.358     0.000
   612.328    55.495   104.000     1.372     0.000
   619.919    56.183   105.000     1.386     0.000
   627.542    56.874   106.000     1.400     0.000
   635.195    57.567   107.000     1.414     0.000
   642.879    58.264   108.000     1.428     0.000
   650.594    58.963   109.000     1.442     0.000
   658.339    59.665   110.000     1.456     0.000
   666.115    60.370   111.000     1.470     0.000
   673.921    61.077   112.000     1.483     0.000
   681.758    61.787   113.000     1.497     0.000
   689.625    62.500   114.000     1.511     0.000
   697.521    63.216   115.000     1.525     0.000
   705.448    63.934   116.000     1.539     0.000
   713.405    64.655   117.000     1.553     0.000
   721.391    65.379   118.000     1.567     0.000
   729.407    66.106   119.000     1.581     0.000
   737.452    66.835   120.000     1.595     0.000
   745.526    67.567   121.000     1.608     0.000
   753.630    68.301   122.000     1.622     0.000
   761.763    69.038   123.000     1.636     0.000
   769.925    69.778   124.000     1.650     0.000
   778.116    70.520   125.000     1.664     0.000
   786.336    71.265   126.000     1.678     0.000
   794.585    72.013   127.000     1.692     0.000
   802.862    72.763   128.000     1.706     0.000
   811.168    73.516   129.000     1.720     0.000
   819.502    74.271   130.000     1.733     0.000
   827.865    75.029   131.000     1.747     0.000
   836.256    75.790   132.000     1.761     0.000
   844.675    76.553   133.000     1.775     0.000
   853.122    77.318   134.000     1.789     0.000
   861.597    78.086   135.000     1.803     0.000
   870.100    78.857   136.000     1.817     0.000
   878.630    79.630   137.000     1.831     0.000
   887.189    80.406   138.000     1.845     0.000
   895.775    81.184   139.000     1.858     0.000
   904.388    81.964   140.000     1.872     0.000
   913.029    82.748   141.000     1.886     0.000
   921.698    83.533   142.000     1.900     0.000
   930.393    84.321   143.000     1.914     0.000
   939.116    85.112   144.000     1.928     0.000
   947.866    85.905   145.000     1.942     0.000
   956.643    86.700   146.000     1.956     0.000
   965.447    87.498   147.000     1.970     0.000
   974.277    88.298   148.000     1.983     0.000
   983.135    89.101   149.000     1.997     0.000
   992.019    89.906   150.000     2.011     0.000
  1000.929    90.714   151.000     2.025     0.000
  1009.867    91.524   152.000     2.039     0.000
  1018.830    92.336   153.000     2.053     0.000
  1027.820    93.151   154.000     2.067     0.000
  1036.836    93.968   155.000     2.081     0.000
  1045.879    94.788   156.000     2.095     0.000
  1054.948    95.610   157.000     2.108     0.000
  1064.042    96.434   158.000     2.122     0.000
  1073.163    97.261   159.000     2.136     0.000
  1082.310    98.090   160.000     2.150     0.000
  1091.482    98.921   161.000     2.164     0.000
  1100.680    99.754   162.000     2.178     0.000
  1109.904   100.590   163.000     2.192     0.000
  1119.154   101.429   164.000     2.206     0.000
  1128.429   102.269   165.000     2.220     0.000
  1137.729   103.112   166.000     2.233     0.000
  1147.055   103.957   167.000     2.247     0.000
  1156.407   104.805   168.000     2.261     0.000
  1165.783   105.655   169.000     2.275     0.000
  1175.185   106.507   170.000     2.289     0.000
  1184.612   107.361   171.000     2.303     0.000
  1194.064   108.218   172.000     2.317     0.000
  1203.541   109.077   173.000     2.331     0.000
  1213.043   109.938   174.000     2.345     0.000
  1222.570   110.801   175.000     2.358     0.000
  1232.122   111.667   176.000     2.372     0.000
  1241.698   112.535   177.000     2.386     0.000
  1251.299   113.405   178.000     2.400     0.000
  1260.925   114.277   179.000     2.414     0.000
  1270.575   115.152   180.000     2.428     0.000
  1280.250   116.029   181.000     2.442     0.000
  1289.949   116.908   182.000     2.456     0.000
  1299.673   117.789   183.000     2.470     0.000
  1309.420   118.673   184.000     2.483     0.000
  1319.193   119.558   185.000     2.497     0.000
  1328.989   120.446   186.000     2.511     0.000
  1338.809   121.336   187.000     2.525     0.000
  1348.654   122.228   188.000     2.539     0.000
  1358.522   123.123   189.000     2.553     0.000
  1368.415   124.019   190.000     2.567     0.000
  1378.331   124.918   191.000     2.581     0.000
  1388.271   125.819   192.000     2.595     0.000
  1398.235   126.722   193.000     2.608     0.000
  1408.223   127.627   194.000     2.622     0.000
  1418.234   128.534   195.000     2.636     0.000
  1428.269   129.444   196.000     2.650     0.000
  1438.328   130.356   197.000     2.664     0.000
  1448.410   131.269   198.000     2.678     0.000
  1458.516   132.185   199.000     2.692     0.000
  1468.644   133.103   200.000     2.706     0.000
  1478.797   134.023   201.000     2.720     0.000
  1488.972   134.945   202.000     2.733     0.000
  1499.171   135.870   203.000     2.747     0.000
  1509.393   136.796   204.000     2.761     0.000
  1519.638   137.725   205.000     2.775     0.000
  1529.906   138.655   206.000     2.789     0.000
............................. Reached Chronic Mixing Zone ..........................
  1540.197   139.588   207.000     2.803     0.000
  1543.215   139.861   207.293     2.807     0.000
