****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       (m)       (m)     (deg)     (deg)       ( )       (m)       (m)       (m)       (m)     (cms)     (psu)       (C)    (mg/L)
      0.01     15.00     45.00     90.00     25.00      2.00     20.70    207.00      2.00      0.01      2.00     10.00 100000.00
----------------------------------------------------------------------------------------------------
Simulation Results:
              Dilutn     P-dia    x-posn    y-posn     Depth     P-Den    P-Con.    CL-Dil      Time   Net-Dil     P-Sal    P-Temp  Amb-Curr        DO
      Step (FluxAvg)       (m)       (m)       (m)       (m)   (kg/m3)    (mg/L)        ()       (s)        ()     (psu)       (C)     (m/s)    (mg/L)
       164    25.186     0.222     0.000     0.408    -1.602  1022.930  3970.458    12.593     2.518    25.186    29.950    10.691     0.020     8.457
       165    25.689     0.225     0.000     0.416    -1.594  1022.946  3892.670    12.845     2.604    25.689    29.972    10.693     0.020     8.454
       166    26.203     0.229     0.000     0.424    -1.586  1022.963  3816.404    13.101     2.693    26.203    29.993    10.694     0.020     8.451
       167    26.726     0.233     0.000     0.432    -1.578  1022.979  3741.630    13.363     2.784    26.726    30.014    10.696     0.020     8.448
       168    27.260     0.237     0.000     0.439    -1.569  1022.994  3668.321    13.630     2.877    27.260    30.035    10.697     0.020     8.445
       169    27.805     0.241     0.000     0.447    -1.561  1023.010  3596.447    13.903     2.974    27.805    30.055    10.699     0.020     8.442
       170    28.361     0.245     0.000     0.456    -1.553  1023.024  3525.980    14.180     3.072    28.361    30.074    10.701     0.020     8.439
       171    28.928     0.249     0.000     0.464    -1.544  1023.039  3456.893    14.464     3.173    28.928    30.094    10.702     0.020     8.436
       172    29.506     0.253     0.000     0.472    -1.535  1023.054  3389.158    14.753     3.277    29.506    30.112    10.704     0.020     8.433
       173    30.096     0.257     0.000     0.481    -1.527  1023.068  3322.750    15.048     3.384    30.096    30.131    10.706     0.020     8.430
       174    30.697     0.261     0.000     0.489    -1.518  1023.081  3257.642    15.349     3.493    30.697    30.149    10.707     0.020     8.427
       175    31.311     0.266     0.000     0.498    -1.509  1023.095  3193.808    15.655     3.605    31.311    30.167    10.709     0.020     8.423
       176    31.936     0.270     0.000     0.506    -1.499  1023.108  3131.225    15.968     3.720    31.936    30.184    10.711     0.020     8.420
       177    32.575     0.274     0.000     0.515    -1.490  1023.121  3069.867    16.287     3.838    32.575    30.201    10.712     0.020     8.417
       178    33.226     0.279     0.000     0.524    -1.481  1023.133  3009.711    16.613     3.958    33.226    30.218    10.714     0.020     8.414
       179    33.890     0.283     0.000     0.533    -1.471  1023.146  2950.732    16.945     4.082    33.890    30.234    10.716     0.020     8.410
       180    34.567     0.288     0.000     0.542    -1.461  1023.158  2892.909    17.284     4.209    34.567    30.250    10.717     0.020     8.407
       181    35.258     0.293     0.000     0.551    -1.451  1023.170  2836.218    17.629     4.338    35.258    30.266    10.719     0.020     8.404
       182    35.963     0.297     0.000     0.560    -1.441  1023.181  2780.637    17.981     4.471    35.963    30.281    10.721     0.020     8.400
       183    36.682     0.302     0.000     0.569    -1.431  1023.193  2726.145    18.341     4.607    36.682    30.296    10.723     0.020     8.397
       184    37.415     0.307     0.000     0.579    -1.421  1023.204  2672.720    18.708     4.745    37.415    30.311    10.725     0.020     8.393
       185    38.163     0.312     0.000     0.588    -1.411  1023.215  2620.342    19.081     4.888    38.163    30.325    10.726     0.020     8.390
       186    38.926     0.317     0.000     0.598    -1.400  1023.225  2568.989    19.463     5.033    38.926    30.339    10.728     0.020     8.386
       187    39.704     0.322     0.000     0.607    -1.389  1023.236  2518.642    19.852     5.182    39.704    30.353    10.730     0.020     8.383
       188    40.498     0.327     0.000     0.617    -1.379  1023.246  2469.282    20.249     5.333    40.498    30.366    10.732     0.020     8.379
       189    41.307     0.332     0.000     0.627    -1.368  1023.256  2420.888    20.654     5.489    41.307    30.379    10.734     0.020     8.376
       190    42.133     0.337     0.000     0.637    -1.357  1023.265  2373.442    21.066     5.647    42.133    30.392    10.736     0.020     8.372
       191    42.975     0.342     0.000     0.647    -1.345  1023.275  2326.925    21.488     5.810    42.975    30.405    10.738     0.020     8.368
       192    43.834     0.348     0.000     0.657    -1.334  1023.284  2281.320    21.917     5.975    43.834    30.417    10.740     0.020     8.365
       193    44.711     0.353     0.000     0.667    -1.322  1023.293  2236.608    22.355     6.145    44.711    30.429    10.742     0.020     8.361
       194    45.604     0.358     0.000     0.677    -1.311  1023.302  2192.772    22.802     6.317    45.604    30.441    10.744     0.020     8.357
       195    46.516     0.364     0.000     0.687    -1.299  1023.311  2149.795    23.258     6.494    46.516    30.453    10.746     0.020     8.353
       196    47.446     0.370     0.000     0.697    -1.287  1023.319  2107.659    23.723     6.674    47.446    30.464    10.748     0.020     8.349
       197    48.395     0.375     0.000     0.708    -1.275  1023.327  2066.349    24.197     6.858    48.395    30.475    10.750     0.020     8.345
       198    49.362     0.381     0.000     0.718    -1.263  1023.335  2025.849    24.681     7.045    49.362    30.486    10.752     0.020     8.341
       199    50.349     0.387     0.000     0.729    -1.251  1023.343  1986.141    25.174     7.237    50.349    30.497    10.754     0.020     8.337
       200    51.355     0.393     0.000     0.739    -1.238  1023.351  1947.212    25.678     7.432    51.355    30.507    10.756     0.020     8.333
       201    52.382     0.398     0.000     0.750    -1.225  1023.358  1909.045    26.191     7.631    52.382    30.517    10.759     0.020     8.329
       202    53.429     0.404     0.000     0.761    -1.213  1023.366  1871.627    26.715     7.834    53.429    30.527    10.761     0.020     8.325
       203    54.498     0.411     0.000     0.772    -1.200  1023.373  1834.941    27.249     8.041    54.498    30.537    10.763     0.020     8.321
       204    55.587     0.417     0.000     0.783    -1.187  1023.380  1798.974    27.794     8.253    55.587    30.546    10.765     0.020     8.317
       205    56.699     0.423     0.000     0.794    -1.173  1023.387  1763.712    28.349     8.468    56.699    30.556    10.767     0.020     8.313
       206    57.832     0.429     0.000     0.805    -1.160  1023.393  1729.140    28.916     8.687    57.832    30.565    10.770     0.020     8.308
       207    58.988     0.436     0.000     0.816    -1.147  1023.400  1695.246    29.494     8.911    58.988    30.574    10.772     0.020     8.304
       208    60.168     0.442     0.000     0.827    -1.133  1023.406  1662.016    30.084     9.139    60.168    30.582    10.774     0.020     8.299
       209    61.371     0.449     0.000     0.839    -1.119  1023.412  1629.438    30.685     9.372    61.371    30.591    10.777     0.020     8.295
       210    62.598     0.455     0.000     0.850    -1.105  1023.418  1597.497    31.299     9.608    62.598    30.599    10.779     0.020     8.291
       211    63.850     0.462     0.000     0.862    -1.091  1023.424  1566.183    31.925     9.850    63.850    30.607    10.781     0.020     8.286
       212    65.126     0.469     0.000     0.873    -1.077  1023.430  1535.482    32.563    10.095    65.126    30.615    10.784     0.020     8.281
       213    66.428     0.476     0.000     0.885    -1.063  1023.436  1505.383    33.214    10.346    66.428    30.623    10.786     0.020     8.277
       214    67.756     0.483     0.000     0.897    -1.048  1023.441  1475.873    33.878    10.600    67.756    30.630    10.789     0.020     8.272
       215    69.111     0.490     0.000     0.909    -1.033  1023.446  1446.942    34.556    10.860    69.111    30.638    10.791     0.020     8.267
       216    70.493     0.497     0.000     0.921    -1.018  1023.451  1418.578    35.247    11.124    70.493    30.645    10.794     0.020     8.263
       217    71.903     0.504     0.000     0.933    -1.003  1023.456  1390.769    35.951    11.394    71.903    30.652    10.796     0.020     8.258
       218    73.340     0.512     0.000     0.945    -0.988  1023.461  1363.506    36.670    11.668    73.340    30.659    10.799     0.020     8.253
       219    74.807     0.519     0.000     0.957    -0.973  1023.466  1336.777    37.403    11.947    74.807    30.666    10.802     0.020     8.248
       220    76.303     0.527     0.000     0.969    -0.958  1023.471  1310.571    38.151    12.231    76.303    30.672    10.804     0.020     8.244
       221    77.828     0.534     0.000     0.982    -0.942  1023.475  1284.879    38.914    12.520    77.828    30.678    10.807     0.020     8.241
       222    79.385     0.542     0.000     0.994    -0.926  1023.480  1259.691    39.692    12.814    79.385    30.685    10.810     0.020     8.240
       223    80.972     0.550     0.000     1.007    -0.911  1023.484  1234.996    40.486    13.114    80.972    30.691    10.812     0.020     8.240
       224    82.591     0.558     0.000     1.019    -0.894  1023.488  1210.786    41.296    13.419    82.591    30.697    10.815     0.020     8.241
       225    84.242     0.566     0.000     1.032    -0.878  1023.492  1187.049    42.121    13.729    84.242    30.702    10.818     0.020     8.243
       226    85.927     0.574     0.000     1.045    -0.862  1023.496  1163.778    42.964    14.045    85.927    30.708    10.821     0.020     8.247
       227    87.645     0.583     0.000     1.058    -0.846  1023.500  1140.963    43.823    14.366    87.645    30.714    10.824     0.020     8.251
       228    89.398     0.591     0.000     1.071    -0.829  1023.503  1118.596    44.699    14.694    89.398    30.719    10.826     0.020     8.257
       229    91.185     0.600     0.000     1.084    -0.812  1023.507  1096.666    45.593    15.026    91.185    30.724    10.829     0.020     8.264
       230    93.009     0.609     0.000     1.097    -0.795  1023.510  1075.166    46.504    15.365    93.009    30.729    10.832     0.020     8.273
       231    94.869     0.617     0.000     1.110    -0.778  1023.514  1054.088    47.434    15.709    94.869    30.734    10.835     0.020     8.282
       232    96.766     0.626     0.000     1.124    -0.761  1023.517  1033.423    48.383    16.060    96.766    30.739    10.838     0.020     8.293
       233    98.701     0.635     0.000     1.137    -0.744  1023.520  1013.163    49.350    16.417    98.701    30.744    10.841     0.020     8.304
       234   100.675     0.645     0.000     1.151    -0.726  1023.523   993.300    50.337    16.779   100.675    30.748    10.844     0.020     8.317
       235   102.688     0.654     0.000     1.165    -0.709  1023.526   973.826    51.344    17.149   102.688    30.753    10.847     0.020     8.331
       236   104.741     0.664     0.000     1.179    -0.691  1023.529   954.734    52.371    17.524   104.741    30.757    10.851     0.020     8.346
       237   106.836     0.673     0.000     1.192    -0.673  1023.531   936.016    53.418    17.906   106.836    30.761    10.854     0.020     8.362
       238   108.972     0.683     0.000     1.207    -0.655  1023.534   917.665    54.486    18.295   108.972    30.765    10.857     0.020     8.379
       239   111.151     0.693     0.000     1.221    -0.637  1023.536   899.674    55.576    18.690   111.151    30.769    10.860     0.020     8.397
       240   113.374     0.703     0.000     1.235    -0.618  1023.539   882.036    56.687    19.092   113.374    30.773    10.863     0.020     8.417
       241   115.641     0.713     0.000     1.250    -0.600  1023.541   864.743    57.821    19.502   115.641    30.777    10.867     0.020     8.437
       242   117.954     0.724     0.000     1.264    -0.581  1023.543   847.789    58.977    19.918   117.954    30.780    10.870     0.020     8.458
       243   120.313     0.734     0.000     1.279    -0.562  1023.546   831.167    60.156    20.341   120.313    30.784    10.873     0.020     8.481
       244   122.719     0.745     0.000     1.294    -0.543  1023.548   814.872    61.359    20.772   122.719    30.787    10.877     0.020     8.504
       245   125.173     0.756     0.000     1.309    -0.524  1023.550   798.895    62.586    21.210   125.173    30.791    10.880     0.020     8.529
       246   127.676     0.767     0.000     1.324    -0.505  1023.552   783.232    63.838    21.656   127.676    30.794    10.883     0.020     8.554
       247   130.229     0.779     0.000     1.339    -0.486  1023.553   767.876    65.115    22.110   130.229    30.797    10.887     0.020     8.580
       248   132.834     0.790     0.000     1.354    -0.467  1023.555   752.821    66.417    22.571   132.834    30.800    10.890     0.020     8.608
       249   135.490     0.802     0.000     1.370    -0.447  1023.557   738.061    67.745    23.040   135.490    30.803    10.894     0.020     8.636
       250   138.200     0.814     0.000     1.386    -0.427  1023.558   723.590    69.100    23.518   138.200    30.806    10.897     0.020     8.666
       251   140.964     0.826     0.000     1.401    -0.408  1023.560   709.403    70.482    24.004   140.964    30.808    10.901     0.020     8.696
       252   143.783     0.838     0.000     1.417    -0.388  1023.561   695.494    71.891    24.498   143.783    30.811    10.905     0.020     8.727
       253   146.658     0.851     0.000     1.433    -0.368  1023.563   681.858    73.329    25.001   146.658    30.814    10.908     0.020     8.759
       254   149.591     0.863     0.000     1.450    -0.348  1023.564   668.489    74.796    25.512   149.591    30.816    10.912     0.020     8.793
       255   152.583     0.876     0.000     1.466    -0.327  1023.565   655.382    76.291    26.033   152.583    30.818    10.916     0.020     8.827
       256   155.634     0.890     0.000     1.483    -0.307  1023.566   642.532    77.817    26.562   155.634    30.821    10.920     0.020     8.862
---------------------------- Plume surfaces --------------------------
       257   158.747     0.903     0.000     1.500    -0.287  1023.567   629.934    79.373    27.101   158.747    30.823    10.923     0.020     8.897
       258   161.921     0.917     0.000     1.517    -0.266  1023.568   617.583    80.961    27.649   161.921    30.825    10.927     0.020     8.934
       259   165.160     0.931     0.000     1.534    -0.246  1023.569   605.474    82.580    28.207   165.160    30.827    10.931     0.020     8.972
       260   168.463     0.945     0.000     1.551    -0.225  1023.570   593.603    84.231    28.774   168.463    30.829    10.935     0.020     9.010
       261   171.832     0.960     0.000     1.568    -0.204  1023.571   581.964    85.916    29.352   171.832    30.831    10.939     0.020     9.050
       262   175.268     0.975     0.000     1.586    -0.183  1023.572   570.553    87.634    29.939   175.268    30.833    10.943     0.020     9.090
       263   178.774     0.990     0.000     1.604    -0.163  1023.572   559.366    89.387    30.537   178.774    30.834    10.947     0.020     9.131
       264   182.349     1.005     0.000     1.622    -0.142  1023.573   548.399    91.175    31.146   182.349    30.836    10.951     0.020     9.173
       265   185.996     1.021     0.000     1.640    -0.121  1023.573   537.646    92.998    31.765   185.996    30.838    10.955     0.020     9.215
       266   189.716     1.037     0.000     1.659    -0.100  1023.574   527.104    94.858    32.395   189.716    30.839    10.959     0.020     9.259
       267   193.510     1.054     0.000     1.678    -0.079  1023.574   516.769    96.755    33.036   193.510    30.841    10.963     0.020     9.303
       268   197.380     1.070     0.000     1.696    -0.058  1023.574   506.636    98.690    33.689   197.380    30.842    10.967     0.020     9.348
       269   201.328     1.087     0.000     1.716    -0.037  1023.575   496.703   100.664    34.353   201.328    30.843    10.971     0.020     9.394
       270   205.354     1.105     0.000     1.735    -0.016  1023.575   486.963   102.677    35.029   205.354    30.844    10.975     0.020     9.441
       271   209.461     1.123     0.000     1.755     0.006  1023.575   477.415   104.731    35.716   209.461    30.846    10.980     0.020     9.488
       272   213.650     1.141     0.000     1.774     0.027  1023.575   468.054   106.825    36.416   213.650    30.847    10.984       NaN     9.536
       273       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN    37.190       NaN       NaN       NaN       NaN       NaN
       274       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
       275       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
       276       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
       277       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
       278       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
       279       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
       280       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
       281       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
       282       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
       283       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
       284       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
       285       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
       286       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
       287       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
       288       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
       289       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
       290       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
       291       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
       292       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
       293       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
       294       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN  Infinity       NaN       NaN       NaN       NaN       NaN
