****************************************************************************************************
----------------------------------------------------------------------------------------------------
Ambient Table:
     Depth   Amb-cur   Amb-dir   Amb-sal   Amb-tem   Amb-pol     Decay   Far-spd   Far-dir   Disprsn
       (m)     (m/s)     (deg)     (psu)       (C)    (mg/L)   (1/day)     (m/s)     (deg)(m0.67/s2)
     0.000     0.020    90.000    30.900    11.200     0.000     0.000     0.020    90.000   0.00030
     3.000     0.020    90.000    31.200    10.400     0.000     0.000     0.020    90.000   0.00030
     6.000     0.020    90.000    31.200     9.690     0.000     0.000     0.020    90.000   0.00030
     9.000     0.020    90.000    31.700     9.440     0.000     0.000     0.020    90.000   0.00030
    12.000     0.020    90.000    31.800     9.340     0.000     0.000     0.020    90.000   0.00030
    15.000     0.050    90.000    31.900     9.220     0.000     0.000     0.020    90.000   0.00030
----------------------------------------------------------------------------------------------------
Diffuser Table:
     P-dia    P-elev   V-angle   H-angle     Ports   Spacing   AcuteMZ   ChrncMZ   P-depth   Ttl-flo   Eff-sal      Temp   Polutnt
       450    62.866     3.501     0.000     4.799    -5.984   162.688    62.866  1024.093  1590.681    31.282     9.914     0.020    31.433
       451    63.388     3.533     0.000     4.816    -5.967   163.460    63.388  1024.092  1577.594    31.281     9.912     0.020    31.694
       452    63.815     3.561     0.000     4.832    -5.952   164.143    63.815  1024.092  1567.028    31.281     9.911     0.020    31.908
       453    64.230     3.587     0.000     4.847    -5.937   164.824    64.230  1024.092  1556.915    31.280     9.910     0.020    32.115
       454    64.619     3.611     0.000     4.862    -5.922   165.504    64.619  1024.092  1547.524    31.280     9.908     0.020    32.310
       455    65.005     3.635     0.000     4.878    -5.907   166.189    65.005  1024.092  1538.334    31.279     9.907     0.020    32.503
       456    65.376     3.659     0.000     4.893    -5.893   166.868    65.376  1024.091  1529.621    31.279     9.906     0.020    32.688
       457    65.738     3.683     0.000     4.908    -5.879   167.545    65.738  1024.091  1521.192    31.278     9.905     0.020    32.869
       458    66.087     3.706     0.000     4.923    -5.865   168.217    66.087  1024.091  1513.162    31.278     9.904     0.020    33.043
       459    66.426     3.728     0.000     4.938    -5.852   168.885    66.426  1024.091  1505.438    31.277     9.903     0.020    33.213
       460    66.753     3.751     0.000     4.953    -5.838   169.547    66.753  1024.091  1498.057    31.277     9.902     0.020    33.377
       461    67.070     3.772     0.000     4.968    -5.826   170.205    67.070  1024.091  1490.973    31.277     9.901     0.020    33.535
       462    67.377     3.794     0.000     4.983    -5.813   170.858    67.377  1024.091  1484.191    31.276     9.900     0.020    33.688
       463    67.673     3.815     0.000     4.997    -5.801   171.506    67.673  1024.090  1477.689    31.276     9.900     0.020    33.837
       464    67.960     3.835     0.000     5.012    -5.789   172.149    67.960  1024.090  1471.459    31.276     9.899     0.020    33.980
       465    68.237     3.855     0.000     5.026    -5.777   172.786    68.237  1024.090  1465.488    31.275     9.898     0.020    34.118
       466    68.504     3.875     0.000     5.040    -5.765   173.418    68.504  1024.090  1459.764    31.275     9.898     0.020    34.252
       467    68.763     3.894     0.000     5.054    -5.754   174.045    68.763  1024.090  1454.276    31.275     9.897     0.020    34.381
       468    69.012     3.913     0.000     5.068    -5.743   174.666    69.012  1024.090  1449.015    31.275     9.897     0.020    34.506
       469    69.254     3.932     0.000     5.082    -5.732   175.282    69.254  1024.090  1443.970    31.274     9.896     0.020    34.627
       470    69.486     3.950     0.000     5.096    -5.722   175.892    69.486  1024.090  1439.130    31.274     9.896     0.020    34.743
       471    69.711     3.968     0.000     5.109    -5.712   176.497    69.711  1024.089  1434.488    31.274     9.895     0.020    34.856
       472    69.928     3.986     0.000     5.123    -5.702   177.096    69.928  1024.089  1430.033    31.274     9.895     0.020    34.964
       473    70.138     4.003     0.000     5.136    -5.692   177.690    70.138  1024.089  1425.758    31.273     9.894     0.020    35.069
       474    70.341     4.020     0.000     5.149    -5.682   178.278    70.341  1024.089  1421.654    31.273     9.894     0.020    35.170
       475    70.536     4.036     0.000     5.162    -5.673   178.860    70.536  1024.089  1417.714    31.273     9.894     0.020    35.268
       476    70.725     4.052     0.000     5.175    -5.664   179.438    70.725  1024.089  1413.929    31.273     9.893     0.020    35.362
       477    70.907     4.068     0.000     5.188    -5.655   180.009    70.907  1024.089  1410.294    31.273     9.893     0.020    35.454
       478    71.083     4.084     0.000     5.200    -5.647   180.576    71.083  1024.089  1406.801    31.272     9.893     0.020    35.542
       479    71.253     4.099     0.000     5.213    -5.638   181.137    71.253  1024.089  1403.444    31.272     9.892     0.020    35.627
       480    71.418     4.114     0.000     5.225    -5.630   181.693    71.418  1024.089  1400.216    31.272     9.892     0.020    35.709
       481    71.576     4.129     0.000     5.237    -5.622   182.243    71.576  1024.088  1397.112    31.272     9.892     0.020    35.788
       482    71.729     4.144     0.000     5.250    -5.614   182.788    71.729  1024.088  1394.127    31.272     9.892     0.020    35.865
       483    71.878     4.158     0.000     5.262    -5.607   183.329    71.878  1024.088  1391.255    31.272     9.891     0.020    35.939
       484    72.021     4.172     0.000     5.274    -5.599   183.864    72.021  1024.088  1388.490    31.271     9.891     0.020    36.010
       485    72.159     4.185     0.000     5.285    -5.592   184.394    72.159  1024.088  1385.829    31.271     9.891     0.020    36.079
       486    72.293     4.199     0.000     5.297    -5.585   184.919    72.293  1024.088  1383.267    31.271     9.891     0.020    36.146
       487    72.422     4.212     0.000     5.309    -5.578   185.440    72.422  1024.088  1380.798    31.271     9.890     0.020    36.211
       488    72.547     4.225     0.000     5.320    -5.572   185.956    72.547  1024.088  1378.421    31.271     9.890     0.020    36.273
       489    72.668     4.237     0.000     5.332    -5.565   186.467    72.668  1024.088  1376.129    31.271     9.890     0.020    36.334
       490    72.784     4.250     0.000     5.343    -5.559   186.974    72.784  1024.088  1373.920    31.271     9.890     0.020    36.392
       491    72.897     4.262     0.000     5.354    -5.553   187.476    72.897  1024.088  1371.791    31.271     9.890     0.020    36.449
       492    73.007     4.274     0.000     5.365    -5.547   187.973    73.007  1024.088  1369.737    31.270     9.890     0.020    36.503
       493    73.112     4.286     0.000     5.376    -5.541   188.467    73.112  1024.088  1367.756    31.270     9.890     0.020    36.556
       494    73.215     4.297     0.000     5.387    -5.535   188.956    73.215  1024.088  1365.845    31.270     9.889     0.020    36.607
       495    73.314     4.308     0.000     5.398    -5.529   189.441    73.314  1024.088  1364.000    31.270     9.889     0.020    36.657
       496    73.410     4.319     0.000     5.408    -5.524   189.922    73.410  1024.087  1362.220    31.270     9.889     0.020    36.705
       497    73.502     4.330     0.000     5.419    -5.519   190.399    73.502  1024.087  1360.501    31.270     9.889     0.020    36.751
       498    73.592     4.341     0.000     5.430    -5.514   190.872    73.592  1024.087  1358.841    31.270     9.889     0.020    36.796
       499    73.679     4.351     0.000     5.440    -5.509   191.341    73.679  1024.087  1357.238    31.270     9.889     0.020    36.840
       500    73.763     4.362     0.000     5.450    -5.504   191.807    73.763  1024.087  1355.689    31.270     9.889     0.020    36.882
       501    73.845     4.372     0.000     5.461    -5.499   192.269    73.845  1024.087  1354.193    31.270     9.889     0.020    36.922
       502    73.924     4.381     0.000     5.471    -5.494   192.727    73.924  1024.087  1352.747    31.270     9.889     0.020    36.962
       503    74.000     4.391     0.000     5.481    -5.490   193.182    74.000  1024.087  1351.350    31.270     9.889     0.020    37.000
       504    74.074     4.400     0.000     5.491    -5.485   193.634    74.074  1024.087  1349.999    31.269     9.888     0.020    37.037
       505    74.146     4.410     0.000     5.501    -5.481   194.082    74.146  1024.087  1348.694    31.269     9.888     0.020    37.073
       506    74.215     4.419     0.000     5.511    -5.477   194.527    74.215  1024.087  1347.431    31.269     9.888     0.020    37.108
       507    74.283     4.428     0.000     5.521    -5.473   194.968    74.283  1024.087  1346.211    31.269     9.888     0.020    37.141
       508    74.348     4.436     0.000     5.530    -5.469   195.407    74.348  1024.087  1345.031    31.269     9.888     0.020    37.174
       509    74.411     4.445     0.000     5.540    -5.465   195.842    74.411  1024.087  1343.890    31.269     9.888     0.020    37.205
       510    74.472     4.453     0.000     5.550    -5.461   196.275    74.472  1024.087  1342.786    31.269     9.888     0.020    37.236
       511    74.531     4.461     0.000     5.559    -5.458   196.705    74.531  1024.087  1341.719    31.269     9.888     0.020    37.266
       512    74.589     4.469     0.000     5.569    -5.454   197.132    74.589  1024.087  1340.687    31.269     9.888     0.020    37.294
       513    74.644     4.477     0.000     5.578    -5.451   197.556    74.644  1024.087  1339.688    31.269     9.888     0.020    37.322
       514    74.698     4.485     0.000     5.588    -5.447   197.978    74.698  1024.087  1338.723    31.269     9.888     0.020    37.349
       515    74.750     4.492     0.000     5.597    -5.444   198.397    74.750  1024.087  1337.789    31.269     9.888     0.020    37.375
       516    74.801     4.499     0.000     5.606    -5.441   198.814    74.801  1024.087  1336.886    31.269     9.888     0.020    37.400
       517    74.850     4.506     0.000     5.615    -5.438   199.228    74.850  1024.087  1336.013    31.269     9.888     0.020    37.425
       518    74.897     4.513     0.000     5.624    -5.435   199.639    74.897  1024.087  1335.169    31.269     9.888     0.020    37.448
       519    74.943     4.520     0.000     5.633    -5.432   200.049    74.943  1024.087  1334.353    31.269     9.888     0.020    37.471
       520    74.987     4.527     0.000     5.643    -5.429   200.456    74.987  1024.087  1333.564    31.269     9.888     0.020    37.494
       521    75.030     4.533     0.000     5.652    -5.426   200.861    75.030  1024.087  1332.802    31.269     9.888     0.020    37.515
       522    75.071     4.539     0.000     5.660    -5.424   201.264    75.071  1024.087  1332.065    31.269     9.887     0.020    37.536
       523    75.112     4.546     0.000     5.669    -5.421   201.665    75.112  1024.087  1331.353    31.268     9.887     0.020    37.556
       524    75.150     4.551     0.000     5.678    -5.419   202.064    75.150  1024.087  1330.666    31.268     9.887     0.020    37.575
       525    75.188     4.557     0.000     5.687    -5.416   202.460    75.188  1024.086  1330.002    31.268     9.887     0.020    37.594
       526    75.224     4.563     0.000     5.696    -5.414   202.855    75.224  1024.086  1329.361    31.268     9.887     0.020    37.612
       527    75.259     4.568     0.000     5.705    -5.412   203.249    75.259  1024.086  1328.743    31.268     9.887     0.020    37.630
       528    75.293     4.574     0.000     5.713    -5.410   203.640    75.293  1024.086  1328.146    31.268     9.887     0.020    37.646
       529    75.326     4.579     0.000     5.722    -5.407   204.030    75.326  1024.086  1327.571    31.268     9.887     0.020    37.663
       530    75.357     4.584     0.000     5.730    -5.405   204.418    75.357  1024.086  1327.016    31.268     9.887     0.020    37.679
       531    75.387     4.589     0.000     5.739    -5.404   204.804    75.387  1024.086  1326.482    31.268     9.887     0.020    37.694
       532    75.417     4.593     0.000     5.748    -5.402   205.189    75.417  1024.086  1325.968    31.268     9.887     0.020    37.708
       533    75.445     4.598     0.000     5.756    -5.400   205.573    75.445  1024.086  1325.473    31.268     9.887     0.020    37.722
       534    75.472     4.602     0.000     5.765    -5.398   205.955    75.472  1024.086  1324.997    31.268     9.887     0.020    37.736
       535    75.498     4.607     0.000     5.773    -5.396   206.335    75.498  1024.086  1324.540    31.268     9.887     0.020    37.749
       536    75.523     4.611     0.000     5.781    -5.395   206.715    75.523  1024.086  1324.101    31.268     9.887     0.020    37.761
       537    75.547     4.615     0.000     5.790    -5.393   207.093    75.547  1024.086  1323.680    31.268     9.887     0.020    37.773
       538    75.570     4.619     0.000     5.798    -5.392   207.470    75.570  1024.086  1323.276    31.268     9.887     0.020    37.785
       539    75.592     4.622     0.000     5.806    -5.390   207.845    75.592  1024.086  1322.890    31.268     9.887     0.020    37.796
       540    75.613     4.626     0.000     5.815    -5.389   208.220    75.613  1024.086  1322.520    31.268     9.887     0.020    37.807
       541    75.633     4.629     0.000     5.823    -5.388   208.593    75.633  1024.086  1322.167    31.268     9.887     0.020    37.817
       542    75.653     4.632     0.000     5.831    -5.387   208.966    75.653  1024.086  1321.830    31.268     9.887     0.020    37.826
       543    75.671     4.635     0.000     5.840    -5.385   209.337    75.671  1024.086  1321.509    31.268     9.887     0.020    37.836
       544    75.689     4.638     0.000     5.848    -5.384   209.708    75.689  1024.086  1321.204    31.268     9.887     0.020    37.844
       545    75.705     4.641     0.000     5.856    -5.383   210.077    75.705  1024.086  1320.914    31.268     9.887     0.020    37.853
       546    75.721     4.644     0.000     5.864    -5.382   210.446    75.721  1024.086  1320.639    31.268     9.887     0.020    37.860
       547    75.736     4.646     0.000     5.872    -5.381   210.814    75.736  1024.086  1320.380    31.268     9.887     0.020    37.868
       548    75.750     4.649     0.000     5.880    -5.381   211.182    75.750  1024.086  1320.136    31.268     9.887     0.020    37.875
       549    75.763     4.651     0.000     5.889    -5.380   211.548    75.763  1024.086  1319.906    31.268     9.887     0.020    37.881
       550    75.775     4.653     0.000     5.897    -5.379   211.914    75.775  1024.086  1319.690    31.268     9.887     0.020    37.888
       551    75.787     4.655     0.000     5.905    -5.378   212.279    75.787  1024.086  1319.489    31.268     9.887     0.020    37.893
       552    75.798     4.657     0.000     5.913    -5.378   212.644    75.798  1024.086  1319.302    31.268     9.887     0.020    37.899
       553    75.808     4.658     0.000     5.921    -5.377   213.008    75.808  1024.086  1319.129    31.268     9.887     0.020    37.904
       554    75.817     4.660     0.000     5.929    -5.377   213.372    75.817  1024.086  1318.970    31.268     9.887     0.020    37.908
       555    75.825     4.661     0.000     5.937    -5.376   213.735    75.825  1024.086  1318.825    31.268     9.887     0.020    37.913
       556    75.833     4.662     0.000     5.945    -5.376   214.098    75.833  1024.086  1318.693    31.268     9.887     0.020    37.916
       557    75.839     4.663     0.000     5.953    -5.375   214.461    75.839  1024.086  1318.575    31.268     9.887     0.020    37.920
       558    75.846     4.664     0.000     5.961    -5.375   214.823    75.846  1024.086  1318.470    31.268     9.887     0.020    37.923
       559    75.851     4.665     0.000     5.969    -5.375   215.185    75.851  1024.086  1318.378    31.268     9.887     0.020    37.925
       560    75.855     4.666     0.000     5.977    -5.375   215.547    75.855  1024.086  1318.299    31.268     9.887     0.020    37.928
       561    75.859     4.666     0.000     5.985    -5.375   215.909    75.859  1024.086  1318.232    31.268     9.887     0.020    37.930
       562    75.862     4.667     0.000     5.993    -5.375   216.271    75.862  1024.086  1318.177    31.268     9.887     0.020    37.931
---------------------- Local maximum rise or fall --------------------
       563    75.865     4.667     0.000     6.001    -5.375   216.632    75.865  1024.086  1318.132    31.268     9.887     0.020    37.932
-------------------- Starting Farfield Calculations --------------------
Farfield dispersion based on wastefield width of :       4.67 (m)
4/3 Power Law based Eddy Diffusivity is used:
  Dilution     Width  Distance      Time     Conc.    Bckgrd
        ()       (m)       (m)    (hrs.)    (mg/L)    (mg/L)
    75.865     4.673     6.001     0.000  1318.132     0.000
    75.865     4.977     7.000     0.014  1321.849     0.000
    75.952     5.287     8.000     0.028  1321.849     0.000
    76.567     5.604     9.000     0.042  1321.849     0.000
    77.963     5.927    10.000     0.056  1321.849     0.000
    80.051     6.255    11.000     0.070  1321.849     0.000
    82.669     6.590    12.000     0.084  1321.849     0.000
    85.685     6.930    13.000     0.097  1199.497     0.000
    89.002     7.276    14.000     0.111  1199.497     0.000
    92.554     7.628    15.000     0.125  1199.497     0.000
    96.295     7.985    16.000     0.139  1199.497     0.000
   100.192     8.347    17.000     0.153  1199.497     0.000
   104.223     8.715    18.000     0.167  1199.497     0.000
   108.369     9.088    19.000     0.181   938.061     0.000
   112.619     9.466    20.000     0.195   938.061     0.000
   116.962     9.850    21.000     0.209   938.061     0.000
   121.391    10.238    22.000     0.222   938.061     0.000
   125.900    10.631    23.000     0.236   938.061     0.000
   130.485    11.029    24.000     0.250   938.061     0.000
   135.141    11.433    25.000     0.264   742.629     0.000
   139.866    11.840    26.000     0.278   742.629     0.000
   144.656    12.253    27.000     0.292   742.629     0.000
   149.510    12.670    28.000     0.306   742.629     0.000
   154.425    13.092    29.000     0.320   742.629     0.000
   159.400    13.519    30.000     0.334   742.629     0.000
   164.434    13.950    31.000     0.347   742.629     0.000
   169.524    14.385    32.000     0.361   604.167     0.000
   174.671    14.825    33.000     0.375   604.167     0.000
   179.873    15.270    34.000     0.389   604.167     0.000
   185.128    15.719    35.000     0.403   604.167     0.000
   190.437    16.172    36.000     0.417   604.167     0.000
   195.798    16.629    37.000     0.431   604.167     0.000
   201.211    17.090    38.000     0.445   503.371     0.000
   206.675    17.556    39.000     0.459   503.371     0.000
   212.189    18.026    40.000     0.472   503.371     0.000
   217.753    18.500    41.000     0.486   503.371     0.000
   223.366    18.978    42.000     0.500   503.371     0.000
   229.027    19.460    43.000     0.514   503.371     0.000
   234.737    19.946    44.000     0.528   427.618     0.000
   240.495    20.437    45.000     0.542   427.618     0.000
   246.299    20.931    46.000     0.556   427.618     0.000
   252.150    21.429    47.000     0.570   427.618     0.000
   258.048    21.931    48.000     0.584   427.618     0.000
   263.992    22.436    49.000     0.597   427.618     0.000
   269.981    22.946    50.000     0.611   427.618     0.000
   276.015    23.459    51.000     0.625   369.072     0.000
   282.094    23.977    52.000     0.639   369.072     0.000
   288.217    24.497    53.000     0.653   369.072     0.000
   294.384    25.022    54.000     0.667   369.072     0.000
   300.595    25.550    55.000     0.681   369.072     0.000
   306.850    26.082    56.000     0.695   369.072     0.000
   313.148    26.618    57.000     0.709   322.743     0.000
   319.488    27.157    58.000     0.722   322.743     0.000
   325.871    27.700    59.000     0.736   322.743     0.000
   332.296    28.247    60.000     0.750   322.743     0.000
   338.762    28.796    61.000     0.764   322.743     0.000
   345.271    29.350    62.000     0.778   322.743     0.000
   351.821    29.907    63.000     0.792   285.347     0.000
   358.411    30.467    64.000     0.806   285.347     0.000
   365.043    31.031    65.000     0.820   285.347     0.000
   371.715    31.599    66.000     0.834   285.347     0.000
   378.427    32.169    67.000     0.847   285.347     0.000
   385.180    32.744    68.000     0.861   285.347     0.000
   391.972    33.321    69.000     0.875   285.347     0.000
   398.804    33.902    70.000     0.889   254.650     0.000
   405.675    34.486    71.000     0.903   254.650     0.000
   412.585    35.074    72.000     0.917   254.650     0.000
   419.534    35.665    73.000     0.931   254.650     0.000
   426.522    36.259    74.000     0.945   254.650     0.000
   433.548    36.856    75.000     0.959   254.650     0.000
   440.613    37.457    76.000     0.972   229.086     0.000
   447.715    38.061    77.000     0.986   229.086     0.000
   454.855    38.668    78.000     1.000   229.086     0.000
   462.033    39.278    79.000     1.014   229.086     0.000
   469.248    39.892    80.000     1.028   229.086     0.000
   476.501    40.508    81.000     1.042   229.086     0.000
   483.790    41.128    82.000     1.056   207.530     0.000
   491.117    41.751    83.000     1.070   207.530     0.000
   498.480    42.377    84.000     1.084   207.530     0.000
   505.879    43.006    85.000     1.097   207.530     0.000
   513.315    43.638    86.000     1.111   207.530     0.000
   520.787    44.273    87.000     1.125   207.530     0.000
   528.294    44.912    88.000     1.139   207.530     0.000
   535.838    45.553    89.000     1.153   189.154     0.000
   543.417    46.197    90.000     1.167   189.154     0.000
   551.032    46.845    91.000     1.181   189.154     0.000
   558.681    47.495    92.000     1.195   189.154     0.000
   566.366    48.148    93.000     1.209   189.154     0.000
   574.086    48.805    94.000     1.222   189.154     0.000
   581.841    49.464    95.000     1.236   173.338     0.000
   589.630    50.126    96.000     1.250   173.338     0.000
   597.454    50.791    97.000     1.264   173.338     0.000
   605.312    51.459    98.000     1.278   173.338     0.000
   613.204    52.130    99.000     1.292   173.338     0.000
   621.130    52.804   100.000     1.306   173.338     0.000
   629.090    53.481   101.000     1.320   159.610     0.000
   637.084    54.161   102.000     1.334   159.610     0.000
   645.111    54.843   103.000     1.347   159.610     0.000
   653.172    55.528   104.000     1.361   159.610     0.000
   661.266    56.216   105.000     1.375   159.610     0.000
   669.393    56.907   106.000     1.389   159.610     0.000
   677.554    57.601   107.000     1.403   159.610     0.000
   685.747    58.298   108.000     1.417   147.602     0.000
   693.973    58.997   109.000     1.431   147.602     0.000
   702.232    59.699   110.000     1.445   147.602     0.000
   710.523    60.404   111.000     1.459   147.602     0.000
   718.846    61.112   112.000     1.472   147.602     0.000
   727.202    61.822   113.000     1.486   147.602     0.000
   735.590    62.535   114.000     1.500   137.028     0.000
   744.010    63.251   115.000     1.514   137.028     0.000
   752.462    63.969   116.000     1.528   137.028     0.000
   760.945    64.691   117.000     1.542   137.028     0.000
   769.461    65.415   118.000     1.556   137.028     0.000
   778.007    66.141   119.000     1.570   137.028     0.000
   786.586    66.871   120.000     1.584   127.659     0.000
   795.195    67.602   121.000     1.597   127.659     0.000
   803.836    68.337   122.000     1.611   127.659     0.000
   812.508    69.074   123.000     1.625   127.659     0.000
   821.210    69.814   124.000     1.639   127.659     0.000
   829.944    70.557   125.000     1.653   127.659     0.000
   838.708    71.302   126.000     1.667   119.311     0.000
   847.503    72.049   127.000     1.681   119.311     0.000
   856.329    72.800   128.000     1.695   119.311     0.000
   865.185    73.553   129.000     1.709   119.311     0.000
   874.071    74.308   130.000     1.722   119.311     0.000
   882.987    75.066   131.000     1.736   119.311     0.000
   891.934    75.827   132.000     1.750   119.311     0.000
   900.910    76.590   133.000     1.764   111.835     0.000
   909.917    77.356   134.000     1.778   111.835     0.000
   918.953    78.124   135.000     1.792   111.835     0.000
   928.019    78.894   136.000     1.806   111.835     0.000
   937.115    79.668   137.000     1.820   111.835     0.000
   946.240    80.444   138.000     1.834   111.835     0.000
   955.395    81.222   139.000     1.847   105.108     0.000
   964.579    82.003   140.000     1.861   105.108     0.000
   973.792    82.786   141.000     1.875   105.108     0.000
   983.034    83.572   142.000     1.889   105.108     0.000
   992.306    84.360   143.000     1.903   105.108     0.000
  1001.606    85.150   144.000     1.917   105.108     0.000
  1010.935    85.944   145.000     1.931    99.030     0.000
  1020.293    86.739   146.000     1.945    99.030     0.000
  1029.680    87.537   147.000     1.959    99.030     0.000
  1039.096    88.338   148.000     1.972    99.030     0.000
  1048.539    89.140   149.000     1.986    99.030     0.000
  1058.012    89.946   150.000     2.000    99.030     0.000
  1067.512    90.753   151.000     2.014    99.030     0.000
  1077.041    91.564   152.000     2.028    93.516     0.000
  1086.598    92.376   153.000     2.042    93.516     0.000
  1096.184    93.191   154.000     2.056    93.516     0.000
  1105.797    94.008   155.000     2.070    93.516     0.000
  1115.438    94.828   156.000     2.084    93.516     0.000
  1125.107    95.650   157.000     2.097    93.516     0.000
  1134.804    96.474   158.000     2.111    88.495     0.000
  1144.529    97.301   159.000     2.125    88.495     0.000
  1154.281    98.130   160.000     2.139    88.495     0.000
  1164.060    98.961   161.000     2.153    88.495     0.000
  1173.868    99.795   162.000     2.167    88.495     0.000
  1183.702   100.631   163.000     2.181    88.495     0.000
  1193.564   101.470   164.000     2.195    83.908     0.000
  1203.453   102.310   165.000     2.209    83.908     0.000
  1213.369   103.153   166.000     2.222    83.908     0.000
  1223.313   103.999   167.000     2.236    83.908     0.000
  1233.283   104.846   168.000     2.250    83.908     0.000
  1243.280   105.696   169.000     2.264    83.908     0.000
  1253.305   106.548   170.000     2.278    83.908     0.000
  1263.355   107.403   171.000     2.292    79.704     0.000
  1273.433   108.260   172.000     2.306    79.704     0.000
  1283.538   109.119   173.000     2.320    79.704     0.000
  1293.668   109.980   174.000     2.334    79.704     0.000
  1303.826   110.843   175.000     2.347    79.704     0.000
  1314.010   111.709   176.000     2.361    79.704     0.000
  1324.220   112.577   177.000     2.375    75.839     0.000
  1334.457   113.448   178.000     2.389    75.839     0.000
  1344.720   114.320   179.000     2.403    75.839     0.000
  1355.009   115.195   180.000     2.417    75.839     0.000
  1365.324   116.072   181.000     2.431    75.839     0.000
  1375.665   116.951   182.000     2.445    75.839     0.000
  1386.032   117.832   183.000     2.459    72.277     0.000
  1396.425   118.716   184.000     2.472    72.277     0.000
  1406.844   119.601   185.000     2.486    72.277     0.000
  1417.289   120.489   186.000     2.500    72.277     0.000
  1427.759   121.380   187.000     2.514    72.277     0.000
  1438.255   122.272   188.000     2.528    72.277     0.000
  1448.777   123.166   189.000     2.542    72.277     0.000
  1459.324   124.063   190.000     2.556    68.986     0.000
  1469.897   124.962   191.000     2.570    68.986     0.000
  1480.495   125.863   192.000     2.584    68.986     0.000
  1491.118   126.766   193.000     2.597    68.986     0.000
  1501.767   127.671   194.000     2.611    68.986     0.000
  1512.441   128.579   195.000     2.625    68.986     0.000
  1523.140   129.488   196.000     2.639    65.937     0.000
  1533.864   130.400   197.000     2.653    65.937     0.000
  1544.613   131.314   198.000     2.667    65.937     0.000
  1555.388   132.230   199.000     2.681    65.937     0.000
  1566.187   133.148   200.000     2.695    65.937     0.000
  1577.011   134.068   201.000     2.709    65.937     0.000
  1587.860   134.990   202.000     2.722    63.106     0.000
  1598.733   135.915   203.000     2.736    63.106     0.000
  1609.632   136.841   204.000     2.750    63.106     0.000
  1620.555   137.770   205.000     2.764    63.106     0.000
  1631.502   138.701   206.000     2.778    63.106     0.000
............................. Reached Chronic Mixing Zone ..........................
  1642.475   139.633   207.000     2.792    63.106     0.000
  1653.471   140.568   208.000     2.806    63.106     0.000
  1664.492   141.505   209.000     2.820    60.472     0.000
  1675.538   142.444   210.000     2.834    60.472     0.000
  1686.608   143.385   211.000     2.847    60.472     0.000
  1697.702   144.329   212.000     2.861    60.472     0.000
  1708.820   145.274   213.000     2.875    60.472     0.000
  1719.962   146.221   214.000     2.889    60.472     0.000
  1731.129   147.170   215.000     2.903    58.016     0.000
  1742.320   148.122   216.000     2.917    58.016     0.000
  1753.534   149.075   217.000     2.931    58.016     0.000
  1764.773   150.031   218.000     2.945    58.016     0.000
  1776.035   150.988   219.000     2.959    58.016     0.000
  1787.322   151.948   220.000     2.972    58.016     0.000
  1798.632   152.909   221.000     2.986    55.722     0.000
  1809.966   153.873   222.000     3.000    55.722     0.000
  1821.323   154.838   223.000     3.014    55.722     0.000
  1832.705   155.806   224.000     3.028    55.722     0.000
  1844.109   156.775   225.000     3.042    55.722     0.000
  1855.538   157.747   226.000     3.056    55.722     0.000
  1866.990   158.720   227.000     3.070    53.576     0.000
  1878.465   159.696   228.000     3.084    53.576     0.000
  1889.964   160.674   229.000     3.097    53.576     0.000
  1901.486   161.653   230.000     3.111    53.576     0.000
  1913.032   162.635   231.000     3.125    53.576     0.000
  1924.601   163.618   232.000     3.139    53.576     0.000
  1936.193   164.604   233.000     3.153    53.576     0.000
  1947.808   165.591   234.000     3.167    51.563     0.000
  1959.446   166.581   235.000     3.181    51.563     0.000
  1971.108   167.572   236.000     3.195    51.563     0.000
  1982.792   168.565   237.000     3.209    51.563     0.000
  1994.500   169.561   238.000     3.222    51.563     0.000
  2006.230   170.558   239.000     3.236    51.563     0.000
  2017.983   171.557   240.000     3.250    49.674     0.000
  2029.760   172.558   241.000     3.264    49.674     0.000
  2041.559   173.561   242.000     3.278    49.674     0.000
  2053.380   174.566   243.000     3.292    49.674     0.000
  2065.225   175.573   244.000     3.306    49.674     0.000
  2077.092   176.582   245.000     3.320    49.674     0.000
  2088.982   177.593   246.000     3.334    47.897     0.000
  2100.894   178.606   247.000     3.347    47.897     0.000
  2112.829   179.620   248.000     3.361    47.897     0.000
  2124.787   180.637   249.000     3.375    47.897     0.000
  2136.767   181.655   250.000     3.389    47.897     0.000
  2148.769   182.676   251.000     3.403    47.897     0.000
  2160.794   183.698   252.000     3.417    47.897     0.000
  2172.841   184.722   253.000     3.431    46.224     0.000
  2184.911   185.748   254.000     3.445    46.224     0.000
  2197.003   186.776   255.000     3.459    46.224     0.000
  2209.117   187.806   256.000     3.472    46.224     0.000
  2221.253   188.838   257.000     3.486    46.224     0.000
  2233.411   189.871   258.000     3.500    46.224     0.000
  2245.591   190.907   259.000     3.514    44.646     0.000
  2257.794   191.944   260.000     3.528    44.646     0.000
  2270.018   192.984   261.000     3.542    44.646     0.000
  2282.265   194.025   262.000     3.556    44.646     0.000
  2294.533   195.068   263.000     3.570    44.646     0.000
  2306.824   196.113   264.000     3.584    44.646     0.000
  2319.136   197.159   265.000     3.597    43.156     0.000
  2331.470   198.208   266.000     3.611    43.156     0.000
  2343.825   199.258   267.000     3.625    43.156     0.000
